cl-rfile,
590,1.250809
591,1.249684
592,1.248618
593,1.247613
594,1.24667
595,1.245796
596,1.24499
597,1.244254
598,1.2436
599,1.24302
600,1.24252
601,1.242101
602,1.241762
603,1.241506
604,1.241334
605,1.241246
606,1.241241
607,1.24132
608,1.241482
609,1.241724
610,1.242042
611,1.242439
612,1.242915
613,1.243465
614,1.244088
615,1.244783
616,1.245546
617,1.246378
618,1.24727
619,1.248224
620,1.249237
621,1.250308
622,1.25143
623,1.252601
624,1.253817
625,1.255075
626,1.25637
627,1.257702
628,1.259066
629,1.260461
630,1.261877
631,1.263314
632,1.26477
633,1.266237
634,1.267712
635,1.269195
636,1.27068
637,1.272164
638,1.273643
639,1.275114
640,1.276574
641,1.278021
642,1.279455
643,1.280868
644,1.282259
645,1.283625
646,1.284965
647,1.286276
648,1.287556
649,1.288803
650,1.290013
651,1.291184
652,1.29232
653,1.29342
654,1.294475
655,1.295488
656,1.29646
657,1.297387
658,1.298273
659,1.299115
660,1.29991
661,1.300659
662,1.301362
663,1.30202
664,1.302633
665,1.3032
666,1.303725
667,1.304208
668,1.304652
669,1.305057
670,1.305422
671,1.30575
672,1.306042
673,1.3063
674,1.306523
675,1.306715
676,1.306878
677,1.307013
678,1.307125
679,1.307215
680,1.307283
681,1.307332
682,1.307367
683,1.307385
684,1.307392
685,1.307387
686,1.307377
687,1.307359
688,1.307337
689,1.307315
690,1.307296
691,1.30728
692,1.30727
693,1.307263
694,1.307269
695,1.307284
696,1.30731
697,1.307352
698,1.30741
699,1.307483
700,1.307573
701,1.307683
702,1.307817
703,1.307973
704,1.308155
705,1.308358
706,1.308587
707,1.30884
708,1.30912
709,1.309425
710,1.309754
711,1.310108
712,1.310487
713,1.310897
714,1.311333
715,1.311795
716,1.312283
717,1.312792
718,1.313326
719,1.313883
720,1.314462
721,1.315063
722,1.315685
723,1.316329
724,1.316989
725,1.317667
726,1.318363
727,1.319073
728,1.319799
729,1.320539
730,1.32129
731,1.32205
732,1.322817
733,1.32359
734,1.32437
735,1.325155
736,1.325941
737,1.326729
738,1.327518
739,1.328308
740,1.329097
741,1.329878
742,1.330656
743,1.331429
744,1.332194
745,1.332951
746,1.333697
747,1.33443
748,1.335152
749,1.335863
750,1.336559
751,1.337244
752,1.337914
753,1.338568
754,1.339208
755,1.339828
756,1.340433
757,1.341018
758,1.341586
759,1.342137
760,1.342666
761,1.343176
762,1.343669
763,1.344143
764,1.344598
765,1.345037
766,1.345454
767,1.345853
768,1.346232
769,1.346592
770,1.346935
771,1.347261
772,1.34757
773,1.347861
774,1.348134
775,1.348395
776,1.348641
777,1.348874
778,1.349094
779,1.349298
780,1.34949
781,1.34967
782,1.349841
783,1.350002
784,1.350151
785,1.350292
786,1.350424
787,1.350552
788,1.350675
789,1.350796
790,1.35091
791,1.351022
792,1.351133
793,1.351242
794,1.351351
795,1.351461
796,1.351572
797,1.351681
798,1.351792
799,1.351904
800,1.352024
801,1.352147
802,1.352277
803,1.352414
804,1.352554
805,1.352701
806,1.352854
807,1.353016
808,1.353184
809,1.35336
810,1.353542
811,1.353734
812,1.353934
813,1.354145
814,1.354364
815,1.354593
816,1.354833
817,1.355081
818,1.35534
819,1.355607
820,1.355883
821,1.356168
822,1.356459
823,1.356761
824,1.357072
825,1.357394
826,1.357723
827,1.358063
828,1.35841
829,1.358766
830,1.359131
831,1.359501
832,1.35988
833,1.360267
834,1.360657
835,1.361056
836,1.361459
837,1.36187
838,1.36229
839,1.362713
840,1.363141
841,1.363572
842,1.364009
843,1.36445
844,1.364894
845,1.365342
846,1.365793
847,1.366244
848,1.366698
849,1.367154
850,1.367612
851,1.368072
852,1.368535
853,1.368997
854,1.369458
855,1.369917
856,1.370377
857,1.370834
858,1.371291
859,1.371747
860,1.372198
861,1.372648
862,1.373097
863,1.373544
864,1.373985
865,1.374425
866,1.374858
867,1.375287
868,1.37571
869,1.376131
870,1.376543
871,1.376945
872,1.377344
873,1.377735
874,1.378122
875,1.378502
876,1.378873
877,1.379236
878,1.379592
879,1.37994
880,1.380279
881,1.380609
882,1.380929
883,1.38124
884,1.381539
885,1.381832
886,1.382114
887,1.382389
888,1.382653
889,1.382908
890,1.383156
891,1.383392
892,1.38362
893,1.383833
894,1.384038
895,1.384232
896,1.384415
897,1.384594
898,1.384762
899,1.384924
900,1.385079
901,1.385222
902,1.385358
903,1.385489
904,1.385612
905,1.385729
906,1.385839
907,1.385942
908,1.386039
909,1.386129
910,1.386215
911,1.386297
912,1.386376
913,1.386452
914,1.386526
915,1.386596
916,1.386665
917,1.386733
918,1.3868
919,1.386867
920,1.386932
921,1.386998
922,1.387064
923,1.387131
924,1.387203
925,1.387278
926,1.387354
927,1.387438
928,1.387526
929,1.387618
930,1.387716
931,1.387814
932,1.38792
933,1.388031
934,1.388147
935,1.38827
936,1.388401
937,1.388538
938,1.388681
939,1.388833
940,1.388994
941,1.389161
942,1.389336
943,1.389521
944,1.389711
945,1.389907
946,1.390112
947,1.390323
948,1.390541
949,1.390767
950,1.391
951,1.391239
952,1.391487
953,1.39174
954,1.392
955,1.392268
956,1.39254
957,1.392816
958,1.393096
959,1.39338
960,1.393671
961,1.393965
962,1.394262
963,1.394559
964,1.394856
965,1.395157
966,1.395462
967,1.395767
968,1.396073
969,1.396379
970,1.396681
971,1.396982
972,1.39728
973,1.39758
974,1.397877
975,1.398168
976,1.398457
977,1.398743
978,1.399027
979,1.399304
980,1.399579
981,1.399847
982,1.40011
983,1.400368
984,1.400619
985,1.400862
986,1.401101
987,1.401335
988,1.40156
989,1.401779
990,1.40199
991,1.402194
992,1.402392
993,1.402581
994,1.402761
995,1.402933
996,1.403099
997,1.403257
998,1.403405
999,1.40355
1000,1.403684
1001,1.403812
1002,1.403933
1003,1.404049
1004,1.404158
1005,1.404261
1006,1.404358
1007,1.404448
1008,1.404532
1009,1.404609
1010,1.404684
1011,1.404754
1012,1.404816
1013,1.404875
1014,1.40493
1015,1.404984
1016,1.405035
1017,1.405081
1018,1.405124
1019,1.405166
1020,1.405204
1021,1.405241
1022,1.40528
1023,1.405317
1024,1.405352
1025,1.405388
1026,1.405425
1027,1.40546
1028,1.405499
1029,1.405537
1030,1.405573
1031,1.405614
1032,1.405655
1033,1.405702
1034,1.405748
1035,1.4058
1036,1.405851
1037,1.405908
1038,1.405965
1039,1.406025
1040,1.406088
1041,1.406154
1042,1.406225
1043,1.4063
1044,1.406378
1045,1.40646
1046,1.406547
1047,1.406639
1048,1.406735
1049,1.406833
1050,1.406934
1051,1.407038
1052,1.407146
1053,1.407254
1054,1.40737
1055,1.40749
1056,1.407613
1057,1.40774
1058,1.407872
1059,1.408007
1060,1.408142
1061,1.408282
1062,1.408422
1063,1.408564
1064,1.408706
1065,1.408849
1066,1.408999
1067,1.409151
1068,1.409303
1069,1.409455
1070,1.409609
1071,1.409761
1072,1.409918
1073,1.410073
1074,1.410231
1075,1.410387
1076,1.410543
1077,1.410698
1078,1.410853
1079,1.411006
1080,1.41116
1081,1.41131
1082,1.411459
1083,1.411607
1084,1.411753
1085,1.411898
1086,1.41204
1087,1.412182
1088,1.412323
1089,1.412459
1090,1.412593
1091,1.412726
1092,1.412854
1093,1.412978
1094,1.413097
1095,1.413213
1096,1.413326
1097,1.413437
1098,1.413546
1099,1.413652
1100,1.413754
1101,1.413853
1102,1.413948
1103,1.414039
1104,1.414127
1105,1.41421
1106,1.414288
1107,1.414363
1108,1.414436
1109,1.414506
1110,1.414573
1111,1.414638
1112,1.4147
1113,1.41476
1114,1.414815
1115,1.414868
1116,1.414919
1117,1.414965
1118,1.41501
1119,1.415051
1120,1.415092
1121,1.415133
1122,1.415173
1123,1.41521
1124,1.415245
1125,1.415277
1126,1.415308
1127,1.415339
1128,1.415369
1129,1.415396
1130,1.415423
1131,1.415451
1132,1.415481
1133,1.415512
1134,1.41554
1135,1.415569
1136,1.415598
1137,1.415627
1138,1.415658
1139,1.415687
1140,1.415717
1141,1.415746
1142,1.415776
1143,1.415809
1144,1.415844
1145,1.415881
1146,1.415918
1147,1.415958
1148,1.415999
1149,1.416043
1150,1.416085
1151,1.41613
1152,1.416176
1153,1.416219
1154,1.416267
1155,1.416317
1156,1.41637
1157,1.416428
1158,1.416487
1159,1.416547
1160,1.416609
1161,1.41667
1162,1.416731
1163,1.416794
1164,1.416859
1165,1.416926
1166,1.416992
1167,1.417061
1168,1.41713
1169,1.417203
1170,1.417277
1171,1.41735
1172,1.417425
1173,1.417499
1174,1.417573
1175,1.417648
1176,1.417724
1177,1.417799
1178,1.417876
1179,1.417951
1180,1.418027
1181,1.418101
1182,1.418177
1183,1.41825
1184,1.418322
1185,1.418395
1186,1.418467
1187,1.418539
1188,1.418609
1189,1.418677
1190,1.418744
1191,1.418815
1192,1.418882
1193,1.418945
1194,1.419004
1195,1.419063
1196,1.41912
1197,1.419178
1198,1.419234
1199,1.419288
1200,1.41934
1201,1.419391
1202,1.41944
1203,1.419486
1204,1.419532
1205,1.419573
1206,1.419611
1207,1.419647
1208,1.419683
1209,1.419718
1210,1.41975
1211,1.41978
1212,1.419809
1213,1.419834
1214,1.419859
1215,1.419885
1216,1.419907
1217,1.419928
1218,1.419943
1219,1.419958
1220,1.419974
1221,1.41999
1222,1.420003
1223,1.420016
1224,1.420025
1225,1.420035
1226,1.420045
1227,1.420053
1228,1.42006
1229,1.420067
1230,1.420074
1231,1.420078
1232,1.420081
1233,1.420085
1234,1.42009
1235,1.420093
1236,1.420096
1237,1.420099
1238,1.420101
1239,1.420103
1240,1.420107
1241,1.42011
1242,1.420117
1243,1.420121
1244,1.420125
1245,1.420128
1246,1.42013
1247,1.420133
1248,1.420138
1249,1.420144
1250,1.42015
1251,1.420157
1252,1.420167
1253,1.420178
1254,1.420188
1255,1.420199
1256,1.420211
1257,1.420223
1258,1.420234
1259,1.420245
1260,1.420257
1261,1.42027
1262,1.420282
1263,1.420299
1264,1.420318
1265,1.420338
1266,1.420357
1267,1.420377
1268,1.420396
1269,1.420418
1270,1.420439
1271,1.420458
1272,1.420478
1273,1.420501
1274,1.420524
1275,1.420551
1276,1.420577
1277,1.420604
1278,1.420632
1279,1.42066
1280,1.420686
1281,1.420712
1282,1.420738
1283,1.420762
1284,1.420784
1285,1.42081
1286,1.420839
1287,1.420866
1288,1.420892
1289,1.420919
1290,1.420946
1291,1.42097
1292,1.420996
1293,1.42102
1294,1.421039
1295,1.421059
1296,1.421077
1297,1.421096
1298,1.421117
1299,1.421136
1300,1.421155
1301,1.421173
1302,1.42119
1303,1.421206
1304,1.421218
1305,1.421229
1306,1.42124
1307,1.421252
1308,1.421261
1309,1.421269
1310,1.421275
1311,1.421282
1312,1.421287
1313,1.42129
1314,1.421295
1315,1.421297
1316,1.421297
1317,1.421295
1318,1.421294
1319,1.421296
1320,1.421293
1321,1.421289
1322,1.421283
1323,1.421276
1324,1.421268
1325,1.421258
1326,1.421248
1327,1.421237
1328,1.421222
1329,1.421209
1330,1.421197
1331,1.421184
1332,1.42117
1333,1.421155
1334,1.421138
1335,1.42112
1336,1.421102
1337,1.421082
1338,1.421057
1339,1.421032
1340,1.42101
1341,1.42099
1342,1.420968
1343,1.420945
1344,1.420923
1345,1.420897
1346,1.420874
1347,1.420849
1348,1.420824
1349,1.420797
1350,1.420772
1351,1.420746
1352,1.420722
1353,1.420696
1354,1.420671
1355,1.420645
1356,1.420619
1357,1.420595
1358,1.420568
1359,1.420541
1360,1.420515
1361,1.420492
1362,1.42047
1363,1.42045
1364,1.420427
1365,1.420402
1366,1.420377
1367,1.420353
1368,1.420331
1369,1.420307
1370,1.420285
1371,1.420263
1372,1.420242
1373,1.420222
1374,1.420202
1375,1.420184
1376,1.420164
1377,1.420148
1378,1.42013
1379,1.420109
1380,1.420089
1381,1.420072
1382,1.420051
1383,1.420032
1384,1.420015
1385,1.42
1386,1.419986
1387,1.419971
1388,1.419955
1389,1.419938
1390,1.41992
1391,1.419902
1392,1.419885
1393,1.419865
1394,1.419844
1395,1.419824
1396,1.419808
1397,1.419791
1398,1.419772
1399,1.419755
1400,1.419737
1401,1.41972
1402,1.4197
1403,1.419679
1404,1.419658
1405,1.419638
1406,1.41962
1407,1.419598
1408,1.419577
1409,1.419557
1410,1.419537
1411,1.419517
1412,1.419497
1413,1.419476
1414,1.419454
1415,1.419431
1416,1.419406
1417,1.419385
1418,1.419362
1419,1.419339
1420,1.419316
1421,1.419293
1422,1.419267
1423,1.41924
1424,1.419213
1425,1.419186
1426,1.419158
1427,1.419129
1428,1.419099
1429,1.419072
1430,1.419046
1431,1.419015
1432,1.418984
1433,1.418952
1434,1.418922
1435,1.418891
1436,1.41886
1437,1.418827
1438,1.418794
1439,1.418759
1440,1.418726
1441,1.418694
1442,1.41866
1443,1.418626
1444,1.41859
1445,1.418555
1446,1.418521
1447,1.418486
1448,1.41845
1449,1.41841
1450,1.418369
1451,1.418331
1452,1.418291
1453,1.418252
1454,1.418213
1455,1.418175
1456,1.418137
1457,1.418098
1458,1.41806
1459,1.418017
1460,1.417976
1461,1.417935
1462,1.417896
1463,1.417854
1464,1.417814
1465,1.417771
1466,1.417728
1467,1.417686
1468,1.417643
1469,1.417601
1470,1.417556
1471,1.417512
1472,1.417468
1473,1.417422
1474,1.417376
1475,1.417332
1476,1.417284
1477,1.417238
1478,1.417193
1479,1.417147
1480,1.417096
1481,1.417046
1482,1.416993
1483,1.416941
1484,1.416896
1485,1.416846
1486,1.416797
1487,1.416747
1488,1.416698
1489,1.41665
1490,1.416603
1491,1.416555
1492,1.416505
1493,1.416455
1494,1.416407
1495,1.416357
1496,1.416306
1497,1.416256
1498,1.416205
1499,1.416155
1500,1.416104
1501,1.416054
1502,1.416005
1503,1.415954
1504,1.415903
1505,1.415854
1506,1.415803
1507,1.415753
1508,1.415701
1509,1.415651
1510,1.415602
1511,1.415552
1512,1.4155
1513,1.415451
1514,1.415404
1515,1.415354
1516,1.415305
1517,1.415258
1518,1.415208
1519,1.415159
1520,1.415106
1521,1.415055
1522,1.415004
1523,1.414953
1524,1.414899
1525,1.414848
1526,1.414796
1527,1.414743
1528,1.414692
1529,1.41464
1530,1.414589
1531,1.414538
1532,1.414485
1533,1.414432
1534,1.41438
1535,1.414328
1536,1.414272
1537,1.414218
1538,1.414163
1539,1.41411
1540,1.414057
1541,1.414001
1542,1.413947
1543,1.41389
1544,1.413831
1545,1.413773
1546,1.413717
1547,1.413658
1548,1.413601
1549,1.413542
1550,1.413484
1551,1.413424
1552,1.413363
1553,1.413302
1554,1.413242
1555,1.413181
1556,1.413118
1557,1.413054
1558,1.41299
1559,1.412925
1560,1.412859
1561,1.412794
1562,1.412728
1563,1.412665
1564,1.412598
1565,1.412532
1566,1.412465
1567,1.412398
1568,1.412332
1569,1.412263
1570,1.412195
1571,1.412126
1572,1.412057
1573,1.411987
1574,1.411917
1575,1.411847
1576,1.411776
1577,1.411704
1578,1.411631
1579,1.411559
1580,1.411488
1581,1.411418
1582,1.411344
1583,1.41127
1584,1.411197
1585,1.411124
1586,1.411052
1587,1.41098
1588,1.410906
1589,1.410835
1590,1.410762
1591,1.410688
1592,1.410615
1593,1.410542
1594,1.41047
1595,1.410396
1596,1.410321
1597,1.410246
1598,1.410173
1599,1.410098
1600,1.410026
1601,1.409951
1602,1.409875
1603,1.409799
1604,1.409721
1605,1.409645
1606,1.409567
1607,1.409489
1608,1.409412
1609,1.409333
1610,1.409255
1611,1.409176
1612,1.409099
1613,1.409019
1614,1.408941
1615,1.408862
1616,1.408783
1617,1.408702
1618,1.40862
1619,1.40854
1620,1.408458
1621,1.40838
1622,1.4083
1623,1.408218
1624,1.408136
1625,1.408052
1626,1.40797
1627,1.407887
1628,1.407803
1629,1.407719
1630,1.407636
1631,1.407551
1632,1.40747
1633,1.407388
1634,1.407303
1635,1.407215
1636,1.40713
1637,1.407042
1638,1.406953
1639,1.406863
1640,1.406777
1641,1.40669
1642,1.406606
1643,1.406521
1644,1.406433
1645,1.406345
1646,1.406257
1647,1.40617
1648,1.40608
1649,1.405987
1650,1.405895
1651,1.405803
1652,1.405711
1653,1.405619
1654,1.405529
1655,1.405438
1656,1.405345
1657,1.40525
1658,1.405155
1659,1.40506
1660,1.404965
1661,1.404868
1662,1.404772
1663,1.404675
1664,1.404578
1665,1.404481
1666,1.404386
1667,1.404291
1668,1.404193
1669,1.404096
1670,1.403997
1671,1.403897
1672,1.403796
1673,1.403697
1674,1.403597
1675,1.403498
1676,1.403397
1677,1.403296
1678,1.403195
1679,1.40309
1680,1.402985
1681,1.402881
1682,1.402775
1683,1.40267
1684,1.402565
1685,1.40246
1686,1.402357
1687,1.402254
1688,1.40215
1689,1.402043
1690,1.401938
1691,1.40183
1692,1.401723
1693,1.401616
1694,1.401506
1695,1.401396
1696,1.401287
1697,1.401179
1698,1.401069
1699,1.400962
1700,1.400852
1701,1.400739
1702,1.400627
1703,1.400515
1704,1.400403
1705,1.40029
1706,1.400175
1707,1.40006
1708,1.399944
1709,1.399829
1710,1.399714
1711,1.399599
1712,1.399484
1713,1.399369
1714,1.399252
1715,1.399137
1716,1.399019
1717,1.398901
1718,1.398784
1719,1.398668
1720,1.39855
1721,1.398432
1722,1.398313
1723,1.398193
1724,1.398074
1725,1.397953
1726,1.397833
1727,1.397712
1728,1.397592
1729,1.397473
1730,1.397352
1731,1.397232
1732,1.397112
1733,1.39699
1734,1.396868
1735,1.396744
1736,1.396618
1737,1.396495
1738,1.396373
1739,1.396248
1740,1.396125
1741,1.396002
1742,1.39588
1743,1.395755
1744,1.395628
1745,1.3955
1746,1.395372
1747,1.395244
1748,1.395117
1749,1.394988
1750,1.394861
1751,1.394732
1752,1.394604
1753,1.394477
1754,1.394349
1755,1.394221
1756,1.394089
1757,1.393958
1758,1.393827
1759,1.393698
1760,1.393568
1761,1.393436
1762,1.393303
1763,1.39317
1764,1.393035
1765,1.3929
1766,1.392765
1767,1.39263
1768,1.392494
1769,1.392357
1770,1.392219
1771,1.392081
1772,1.391943
1773,1.391804
1774,1.391663
1775,1.391523
1776,1.391384
1777,1.391245
1778,1.391105
1779,1.390964
1780,1.390822
1781,1.390681
1782,1.39054
1783,1.390398
1784,1.390255
1785,1.390109
1786,1.389964
1787,1.389818
1788,1.38967
1789,1.389523
1790,1.389373
1791,1.389227
1792,1.389079
1793,1.388932
1794,1.388781
1795,1.388632
1796,1.388482
1797,1.38833
1798,1.388179
1799,1.388026
1800,1.38787
1801,1.387714
1802,1.387559
1803,1.387405
1804,1.387248
1805,1.387092
1806,1.386934
1807,1.38678
1808,1.38662
1809,1.38646
1810,1.386303
1811,1.386142
1812,1.385979
1813,1.385816
1814,1.385656
1815,1.385493
1816,1.38533
1817,1.385169
1818,1.385006
1819,1.384843
1820,1.384678
1821,1.384514
1822,1.384349
1823,1.384184
1824,1.384016
1825,1.383851
1826,1.383686
1827,1.383518
1828,1.383349
1829,1.38318
1830,1.383012
1831,1.38284
1832,1.382669
1833,1.382497
1834,1.382324
1835,1.382149
1836,1.381976
1837,1.3818
1838,1.381624
1839,1.381449
1840,1.381271
1841,1.381096
1842,1.380917
1843,1.380741
1844,1.380562
