cl-rfile,
585,1.189091
586,1.188343
587,1.187669
588,1.187072
589,1.186554
590,1.186118
591,1.185767
592,1.185502
593,1.18532
594,1.185225
595,1.185215
596,1.185294
597,1.185458
598,1.185712
599,1.186051
600,1.186476
601,1.186982
602,1.187572
603,1.188241
604,1.188991
605,1.189817
606,1.190717
607,1.19169
608,1.192733
609,1.193844
610,1.195018
611,1.196253
612,1.197547
613,1.198895
614,1.200296
615,1.201745
616,1.203241
617,1.204779
618,1.206353
619,1.207963
620,1.209604
621,1.211274
622,1.21297
623,1.214686
624,1.216419
625,1.218166
626,1.219925
627,1.221691
628,1.223459
629,1.225226
630,1.226992
631,1.228752
632,1.230501
633,1.232237
634,1.233959
635,1.235665
636,1.237347
637,1.239005
638,1.240636
639,1.242239
640,1.243809
641,1.245343
642,1.246843
643,1.248303
644,1.249718
645,1.251089
646,1.252419
647,1.253704
648,1.254938
649,1.256117
650,1.257248
651,1.258323
652,1.259346
653,1.260314
654,1.261223
655,1.262074
656,1.262871
657,1.26361
658,1.264291
659,1.264911
660,1.265474
661,1.265984
662,1.266439
663,1.266835
664,1.267176
665,1.267463
666,1.267696
667,1.267881
668,1.268014
669,1.268098
670,1.268134
671,1.268129
672,1.268083
673,1.268
674,1.267881
675,1.267725
676,1.267541
677,1.267327
678,1.267086
679,1.266826
680,1.266545
681,1.266247
682,1.265935
683,1.265616
684,1.265292
685,1.264967
686,1.264645
687,1.264324
688,1.264009
689,1.263705
690,1.263414
691,1.263142
692,1.262886
693,1.26265
694,1.262441
695,1.26226
696,1.26211
697,1.261997
698,1.261918
699,1.261878
700,1.261873
701,1.261911
702,1.261989
703,1.262112
704,1.262278
705,1.26249
706,1.262744
707,1.263047
708,1.263398
709,1.263798
710,1.264246
711,1.264741
712,1.265283
713,1.265869
714,1.266502
715,1.267179
716,1.267896
717,1.268656
718,1.269452
719,1.270288
720,1.271156
721,1.272064
722,1.273001
723,1.273969
724,1.274964
725,1.275982
726,1.277023
727,1.278082
728,1.279162
729,1.280256
730,1.281358
731,1.282469
732,1.283589
733,1.284717
734,1.285847
735,1.286976
736,1.288103
737,1.289224
738,1.290336
739,1.291436
740,1.292523
741,1.293598
742,1.294655
743,1.295691
744,1.296707
745,1.2977
746,1.298669
747,1.299617
748,1.300536
749,1.301426
750,1.302289
751,1.303124
752,1.303926
753,1.304698
754,1.305435
755,1.30614
756,1.306811
757,1.307448
758,1.308053
759,1.308625
760,1.309166
761,1.309676
762,1.310155
763,1.310603
764,1.311021
765,1.311409
766,1.311765
767,1.312092
768,1.312392
769,1.312666
770,1.312916
771,1.313141
772,1.313344
773,1.313527
774,1.313689
775,1.313832
776,1.313957
777,1.314067
778,1.314161
779,1.314241
780,1.314309
781,1.314367
782,1.314414
783,1.314452
784,1.314488
785,1.31452
786,1.314549
787,1.314573
788,1.314599
789,1.314622
790,1.314649
791,1.314673
792,1.314703
793,1.314738
794,1.314777
795,1.314824
796,1.314881
797,1.314947
798,1.315024
799,1.315109
800,1.315207
801,1.315316
802,1.315438
803,1.315574
804,1.315721
805,1.31588
806,1.316053
807,1.31624
808,1.316444
809,1.316663
810,1.316898
811,1.317148
812,1.317416
813,1.317699
814,1.317997
815,1.31831
816,1.318636
817,1.318979
818,1.319338
819,1.319713
820,1.3201
821,1.320501
822,1.320916
823,1.321348
824,1.321792
825,1.32225
826,1.322718
827,1.323199
828,1.323693
829,1.324194
830,1.324707
831,1.325231
832,1.325762
833,1.326303
834,1.326854
835,1.327411
836,1.327976
837,1.328546
838,1.329123
839,1.329707
840,1.330295
841,1.330884
842,1.331475
843,1.332068
844,1.332661
845,1.333257
846,1.333853
847,1.334447
848,1.33504
849,1.335633
850,1.336224
851,1.336812
852,1.337394
853,1.33797
854,1.338543
855,1.339108
856,1.339666
857,1.340217
858,1.340758
859,1.34129
860,1.341816
861,1.342336
862,1.342843
863,1.343344
864,1.343833
865,1.34431
866,1.344778
867,1.345232
868,1.345673
869,1.346101
870,1.346515
871,1.346917
872,1.347306
873,1.34768
874,1.348042
875,1.348391
876,1.348729
877,1.349053
878,1.349362
879,1.349657
880,1.349936
881,1.350202
882,1.350457
883,1.350697
884,1.350923
885,1.351137
886,1.351339
887,1.351531
888,1.35171
889,1.351877
890,1.352035
891,1.352182
892,1.352318
893,1.352443
894,1.352563
895,1.352672
896,1.352773
897,1.352867
898,1.352957
899,1.353043
900,1.353122
901,1.353194
902,1.353265
903,1.35333
904,1.353395
905,1.353457
906,1.353517
907,1.353578
908,1.353637
909,1.353696
910,1.35376
911,1.353826
912,1.353898
913,1.353972
914,1.35405
915,1.354133
916,1.354221
917,1.354312
918,1.354412
919,1.354519
920,1.354632
921,1.354754
922,1.354885
923,1.355024
924,1.355172
925,1.35533
926,1.355499
927,1.355672
928,1.355857
929,1.356051
930,1.356257
931,1.356471
932,1.356697
933,1.356933
934,1.357175
935,1.357427
936,1.357693
937,1.357965
938,1.358246
939,1.358536
940,1.358836
941,1.359143
942,1.359459
943,1.359782
944,1.360112
945,1.360449
946,1.360791
947,1.361139
948,1.361489
949,1.361847
950,1.362208
951,1.362571
952,1.362939
953,1.363309
954,1.36368
955,1.364055
956,1.36443
957,1.364805
958,1.36518
959,1.365553
960,1.365924
961,1.366292
962,1.366659
963,1.367024
964,1.367382
965,1.367736
966,1.368087
967,1.368434
968,1.368775
969,1.369111
970,1.36944
971,1.369764
972,1.37008
973,1.370388
974,1.370688
975,1.370979
976,1.37126
977,1.371536
978,1.371802
979,1.372062
980,1.372312
981,1.372552
982,1.372783
983,1.373006
984,1.373221
985,1.373424
986,1.373618
987,1.373802
988,1.373979
989,1.374147
990,1.374308
991,1.374459
992,1.374602
993,1.374737
994,1.374864
995,1.374982
996,1.375094
997,1.375198
998,1.375294
999,1.375383
1000,1.375466
1001,1.375546
1002,1.37562
1003,1.375688
1004,1.375754
1005,1.375813
1006,1.375871
1007,1.375924
1008,1.375974
1009,1.376021
1010,1.376064
1011,1.376107
1012,1.376145
1013,1.376184
1014,1.376225
1015,1.376265
1016,1.376304
1017,1.376343
1018,1.376384
1019,1.376425
1020,1.376467
1021,1.376511
1022,1.376558
1023,1.376605
1024,1.376657
1025,1.376711
1026,1.376771
1027,1.376836
1028,1.376903
1029,1.376973
1030,1.377047
1031,1.377127
1032,1.37721
1033,1.377296
1034,1.37739
1035,1.377487
1036,1.377592
1037,1.3777
1038,1.377813
1039,1.377933
1040,1.378057
1041,1.378186
1042,1.37832
1043,1.378462
1044,1.378607
1045,1.378757
1046,1.378913
1047,1.37907
1048,1.379233
1049,1.3794
1050,1.37957
1051,1.379744
1052,1.379923
1053,1.380108
1054,1.380295
1055,1.380489
1056,1.38068
1057,1.380877
1058,1.381074
1059,1.381276
1060,1.381478
1061,1.381682
1062,1.381885
1063,1.382088
1064,1.382294
1065,1.382501
1066,1.382706
1067,1.382913
1068,1.38312
1069,1.383325
1070,1.383527
1071,1.383731
1072,1.38393
1073,1.384127
1074,1.384324
1075,1.384516
1076,1.384706
1077,1.38489
1078,1.385072
1079,1.385251
1080,1.385428
1081,1.3856
1082,1.385769
1083,1.385935
1084,1.386096
1085,1.38625
1086,1.386398
1087,1.386543
1088,1.386683
1089,1.386816
1090,1.386944
1091,1.387066
1092,1.387187
1093,1.3873
1094,1.387408
1095,1.387513
1096,1.387611
1097,1.387708
1098,1.387799
1099,1.387883
1100,1.387963
1101,1.388036
1102,1.388102
1103,1.388168
1104,1.388231
1105,1.388288
1106,1.388343
1107,1.388394
1108,1.388441
1109,1.388486
1110,1.388528
1111,1.388564
1112,1.388596
1113,1.38863
1114,1.388658
1115,1.388681
1116,1.388706
1117,1.388731
1118,1.388755
1119,1.388778
1120,1.3888
1121,1.388819
1122,1.388838
1123,1.388854
1124,1.388872
1125,1.388889
1126,1.388905
1127,1.388922
1128,1.38894
1129,1.38896
1130,1.38898
1131,1.389001
1132,1.389027
1133,1.389049
1134,1.389072
1135,1.389098
1136,1.389123
1137,1.389154
1138,1.389187
1139,1.389222
1140,1.389255
1141,1.38929
1142,1.38933
1143,1.389371
1144,1.389416
1145,1.389461
1146,1.389511
1147,1.389561
1148,1.389615
1149,1.38967
1150,1.38973
1151,1.38979
1152,1.389852
1153,1.389914
1154,1.389979
1155,1.390045
1156,1.390112
1157,1.390181
1158,1.390253
1159,1.390325
1160,1.390402
1161,1.390477
1162,1.390554
1163,1.390632
1164,1.390711
1165,1.39079
1166,1.390868
1167,1.39095
1168,1.391032
1169,1.391112
1170,1.391194
1171,1.391277
1172,1.391359
1173,1.391442
1174,1.391522
1175,1.391601
1176,1.391681
1177,1.391761
1178,1.391838
1179,1.391912
1180,1.391985
1181,1.392058
1182,1.392131
1183,1.392202
1184,1.392273
1185,1.392341
1186,1.392406
1187,1.392471
1188,1.392536
1189,1.392598
1190,1.392657
1191,1.392713
1192,1.392769
1193,1.39282
1194,1.392872
1195,1.392919
1196,1.392968
1197,1.393013
1198,1.393057
1199,1.393097
1200,1.393135
1201,1.39317
1202,1.393203
1203,1.393233
1204,1.393263
1205,1.393289
1206,1.393314
1207,1.393339
1208,1.39336
1209,1.39338
1210,1.393399
1211,1.393415
1212,1.39343
1213,1.393442
1214,1.393449
1215,1.393456
1216,1.393465
1217,1.393473
1218,1.393482
1219,1.393486
1220,1.393488
1221,1.39349
1222,1.393491
1223,1.393491
1224,1.393493
1225,1.393491
1226,1.39349
1227,1.393488
1228,1.393486
1229,1.393485
1230,1.393484
1231,1.393483
1232,1.39348
1233,1.393476
1234,1.393471
1235,1.393466
1236,1.393461
1237,1.393456
1238,1.393454
1239,1.39345
1240,1.39345
1241,1.393449
1242,1.393448
1243,1.39345
1244,1.393449
1245,1.393449
1246,1.393447
1247,1.393446
1248,1.393446
1249,1.393451
1250,1.393454
1251,1.393457
1252,1.39346
1253,1.393465
1254,1.393471
1255,1.393477
1256,1.393482
1257,1.393487
1258,1.393492
1259,1.393495
1260,1.3935
1261,1.393507
1262,1.393512
1263,1.393521
1264,1.393529
1265,1.393538
1266,1.39355
1267,1.393561
1268,1.393568
1269,1.393575
1270,1.393583
1271,1.393591
1272,1.3936
1273,1.393607
1274,1.393614
1275,1.393624
1276,1.393634
1277,1.393643
1278,1.393652
1279,1.393661
1280,1.39367
1281,1.393675
1282,1.393685
1283,1.393692
1284,1.393697
1285,1.393705
1286,1.39371
1287,1.393712
1288,1.393712
1289,1.393716
1290,1.393716
1291,1.393718
1292,1.393718
1293,1.393716
1294,1.393716
1295,1.393712
1296,1.393707
1297,1.3937
1298,1.393694
1299,1.393688
1300,1.393683
1301,1.393672
1302,1.39366
1303,1.393646
1304,1.393631
1305,1.393618
1306,1.393602
1307,1.393586
1308,1.39357
1309,1.393551
1310,1.393534
1311,1.393514
1312,1.393489
1313,1.393464
1314,1.393439
1315,1.393411
1316,1.393382
1317,1.393349
1318,1.393318
1319,1.393289
1320,1.39326
1321,1.39323
1322,1.393199
1323,1.393165
1324,1.393131
1325,1.393093
1326,1.393059
1327,1.393023
1328,1.392985
1329,1.392946
1330,1.392908
1331,1.39287
1332,1.392829
