cd-rfile,
1670,0.1142211
1671,0.1142765
1672,0.1143319
1673,0.1143879
1674,0.1144435
1675,0.1144991
1676,0.1145539
1677,0.1146084
1678,0.1146627
1679,0.1147169
1680,0.1147719
1681,0.1148272
1682,0.114882
1683,0.1149375
1684,0.114993
1685,0.1150482
1686,0.1151036
1687,0.1151585
1688,0.115213
1689,0.1152673
1690,0.1153218
1691,0.1153761
1692,0.1154309
1693,0.1154859
1694,0.115541
1695,0.1155962
1696,0.1156512
1697,0.1157062
1698,0.1157601
1699,0.1158144
1700,0.1158678
1701,0.1159212
1702,0.1159751
1703,0.1160292
1704,0.1160834
1705,0.1161375
1706,0.1161916
1707,0.1162458
1708,0.1162996
1709,0.1163531
1710,0.1164063
1711,0.1164593
1712,0.1165123
1713,0.1165655
1714,0.1166188
1715,0.1166726
1716,0.1167262
1717,0.1167796
1718,0.1168333
1719,0.1168874
1720,0.1169407
1721,0.1169935
1722,0.1170457
1723,0.117098
1724,0.117151
1725,0.1172037
1726,0.1172571
1727,0.1173102
1728,0.1173636
1729,0.1174172
1730,0.1174705
1731,0.117523
1732,0.1175756
1733,0.1176277
1734,0.1176797
1735,0.1177321
1736,0.1177846
1737,0.117837
1738,0.1178895
1739,0.1179414
1740,0.1179939
1741,0.1180461
1742,0.1180983
1743,0.1181495
1744,0.1182004
1745,0.1182517
1746,0.1183031
1747,0.1183549
1748,0.1184065
1749,0.1184574
1750,0.1185089
1751,0.1185595
1752,0.1186108
1753,0.1186616
1754,0.1187127
1755,0.1187636
1756,0.1188143
1757,0.1188654
1758,0.1189163
1759,0.118967
1760,0.1190174
1761,0.1190674
1762,0.1191168
1763,0.1191665
1764,0.1192156
1765,0.1192651
1766,0.1193147
1767,0.119365
1768,0.1194151
1769,0.1194644
1770,0.1195132
1771,0.1195614
1772,0.1196095
1773,0.1196576
1774,0.1197054
1775,0.1197536
1776,0.1198021
1777,0.1198507
1778,0.1198992
1779,0.1199479
1780,0.1199961
1781,0.1200447
1782,0.1200931
1783,0.1201409
1784,0.1201879
1785,0.1202341
1786,0.1202804
1787,0.1203268
1788,0.120373
1789,0.1204198
1790,0.1204665
1791,0.1205141
1792,0.1205608
1793,0.1206073
1794,0.120653
1795,0.1206986
1796,0.120744
1797,0.1207885
1798,0.1208335
1799,0.1208779
1800,0.1209224
1801,0.1209673
1802,0.1210121
1803,0.1210566
1804,0.1211005
1805,0.1211447
1806,0.1211886
1807,0.1212325
1808,0.1212749
1809,0.1213173
1810,0.1213605
1811,0.1214032
1812,0.1214458
1813,0.1214887
1814,0.1215318
1815,0.1215748
1816,0.121618
1817,0.1216609
1818,0.1217026
1819,0.1217441
1820,0.1217849
1821,0.1218263
1822,0.121868
1823,0.1219097
1824,0.1219513
1825,0.1219934
1826,0.1220355
1827,0.1220769
1828,0.1221181
1829,0.1221587
1830,0.1221991
1831,0.1222381
1832,0.1222779
1833,0.1223171
1834,0.1223565
1835,0.1223958
1836,0.1224353
1837,0.1224743
1838,0.1225135
1839,0.1225525
1840,0.1225913
1841,0.1226302
1842,0.1226687
1843,0.1227067
1844,0.1227442
1845,0.1227821
1846,0.1228194
1847,0.1228562
1848,0.1228939
1849,0.1229318
1850,0.12297
1851,0.123008
1852,0.1230463
1853,0.1230836
1854,0.1231208
1855,0.1231578
1856,0.1231953
1857,0.1232325
1858,0.123269
1859,0.1233057
1860,0.1233422
1861,0.123379
1862,0.1234164
1863,0.1234537
1864,0.1234914
1865,0.1235282
1866,0.1235642
1867,0.1236004
1868,0.1236367
1869,0.1236726
1870,0.1237076
1871,0.1237426
1872,0.1237779
1873,0.1238135
1874,0.1238491
1875,0.1238843
1876,0.1239189
1877,0.1239538
1878,0.1239884
1879,0.1240227
1880,0.1240564
1881,0.1240902
1882,0.1241248
1883,0.1241584
1884,0.1241918
1885,0.1242253
1886,0.1242588
1887,0.1242917
1888,0.1243245
1889,0.1243565
1890,0.1243885
1891,0.124421
1892,0.1244526
1893,0.124484
1894,0.1245152
1895,0.1245466
1896,0.1245782
1897,0.1246092
1898,0.1246395
1899,0.1246701
1900,0.1246997
1901,0.1247294
1902,0.124759
1903,0.1247884
1904,0.1248174
1905,0.1248465
1906,0.1248755
1907,0.1249038
1908,0.1249329
1909,0.1249611
1910,0.1249887
1911,0.1250162
1912,0.1250424
1913,0.125069
1914,0.1250962
1915,0.1251232
1916,0.1251496
1917,0.1251749
1918,0.1252006
1919,0.1252259
1920,0.1252518
1921,0.1252769
1922,0.1253017
1923,0.1253262
1924,0.1253512
1925,0.1253757
1926,0.1253998
1927,0.1254241
1928,0.1254482
1929,0.1254713
1930,0.1254946
1931,0.1255173
1932,0.1255403
1933,0.1255629
1934,0.1255855
1935,0.1256075
1936,0.1256293
1937,0.125651
1938,0.1256726
1939,0.125694
1940,0.1257155
1941,0.1257366
1942,0.1257571
1943,0.1257776
1944,0.125798
1945,0.1258181
1946,0.1258375
1947,0.1258571
1948,0.1258761
1949,0.1258952
1950,0.1259148
1951,0.1259348
1952,0.1259532
1953,0.1259718
1954,0.1259904
1955,0.1260085
1956,0.126026
1957,0.1260435
1958,0.1260608
1959,0.1260783
1960,0.1260958
1961,0.1261136
1962,0.1261308
1963,0.1261477
1964,0.126164
1965,0.1261811
1966,0.1261974
1967,0.126214
1968,0.1262295
1969,0.126244
1970,0.126258
1971,0.1262726
1972,0.1262874
1973,0.1263023
1974,0.1263174
1975,0.1263326
1976,0.1263472
1977,0.1263611
1978,0.1263757
1979,0.1263896
1980,0.1264036
1981,0.1264175
1982,0.1264306
1983,0.1264432
1984,0.1264549
1985,0.126466
1986,0.1264773
1987,0.1264896
1988,0.126502
1989,0.1265138
1990,0.1265261
1991,0.1265383
1992,0.1265493
1993,0.1265603
1994,0.1265708
1995,0.1265804
1996,0.1265892
1997,0.1265976
1998,0.1266064
1999,0.1266159
2000,0.1266253
2001,0.126635
2002,0.1266445
2003,0.126654
2004,0.1266634
2005,0.1266717
2006,0.1266791
2007,0.1266856
2008,0.1266927
2009,0.1266993
2010,0.1267064
2011,0.1267129
2012,0.1267192
2013,0.1267255
2014,0.1267316
2015,0.1267381
2016,0.1267443
2017,0.1267506
2018,0.1267567
2019,0.1267621
2020,0.126767
2021,0.1267713
2022,0.1267762
2023,0.1267802
2024,0.1267841
2025,0.1267869
2026,0.1267901
2027,0.1267931
2028,0.1267964
2029,0.1267994
2030,0.1268025
2031,0.1268052
2032,0.1268073
2033,0.1268083
2034,0.1268095
2035,0.1268108
2036,0.1268108
2037,0.1268103
2038,0.1268095
2039,0.1268086
2040,0.1268088
2041,0.126808
2042,0.126808
2043,0.1268082
2044,0.1268075
2045,0.1268065
2046,0.1268051
2047,0.1268037
2048,0.1268023
2049,0.1268003
2050,0.1267986
2051,0.1267962
2052,0.1267936
2053,0.1267913
2054,0.1267885
2055,0.1267859
2056,0.1267827
2057,0.1267782
2058,0.1267742
2059,0.1267696
2060,0.1267652
2061,0.1267604
2062,0.1267556
2063,0.1267507
2064,0.1267456
2065,0.1267399
2066,0.1267344
2067,0.126729
2068,0.1267233
2069,0.1267169
2070,0.1267105
2071,0.1267038
2072,0.1266977
2073,0.1266913
2074,0.1266844
2075,0.1266775
2076,0.1266699
2077,0.1266619
2078,0.1266536
2079,0.1266448
2080,0.1266365
2081,0.126628
2082,0.1266194
2083,0.1266101
2084,0.1266004
2085,0.1265899
2086,0.1265791
2087,0.1265679
2088,0.1265562
2089,0.1265453
2090,0.1265333
2091,0.1265215
2092,0.1265104
2093,0.1264983
2094,0.1264853
2095,0.1264726
2096,0.1264593
2097,0.1264451
2098,0.1264297
2099,0.1264147
2100,0.1263995
2101,0.1263837
2102,0.1263679
2103,0.1263526
2104,0.1263368
2105,0.1263205
2106,0.1263047
2107,0.1262886
2108,0.1262722
2109,0.1262554
2110,0.1262384
2111,0.126221
2112,0.126203
2113,0.1261847
2114,0.1261666
2115,0.1261472
2116,0.1261281
2117,0.1261091
2118,0.12609
2119,0.1260706
2120,0.1260515
2121,0.1260325
2122,0.1260125
2123,0.1259931
2124,0.1259728
2125,0.125952
2126,0.1259313
2127,0.1259106
2128,0.1258899
2129,0.1258693
2130,0.1258491
2131,0.1258282
2132,0.1258075
2133,0.1257862
2134,0.125765
2135,0.1257436
2136,0.1257222
2137,0.1257003
2138,0.1256782
2139,0.125656
2140,0.1256332
2141,0.1256107
2142,0.1255882
2143,0.125565
2144,0.1255419
2145,0.125519
2146,0.125496
2147,0.1254727
2148,0.1254489
2149,0.1254248
2150,0.1254001
2151,0.125375
2152,0.1253494
2153,0.1253245
2154,0.1252994
2155,0.125274
2156,0.1252488
2157,0.1252237
2158,0.1251987
2159,0.1251733
2160,0.1251482
2161,0.125122
2162,0.1250961
2163,0.1250699
2164,0.1250432
2165,0.1250164
2166,0.1249891
2167,0.1249616
2168,0.1249336
2169,0.124906
2170,0.1248782
2171,0.1248504
2172,0.1248222
2173,0.124794
2174,0.1247654
2175,0.1247359
2176,0.1247066
2177,0.1246769
2178,0.1246468
2179,0.1246169
2180,0.124587
2181,0.1245574
2182,0.1245271
2183,0.1244968
2184,0.1244654
2185,0.1244343
2186,0.1244025
2187,0.1243705
2188,0.124338
2189,0.1243057
2190,0.1242734
2191,0.1242415
2192,0.1242092
2193,0.124177
2194,0.1241447
2195,0.1241119
2196,0.1240786
2197,0.1240443
2198,0.1240102
2199,0.1239765
2200,0.1239423
2201,0.123908
2202,0.1238725
2203,0.1238373
2204,0.1238019
2205,0.1237664
2206,0.1237307
2207,0.1236954
2208,0.1236602
2209,0.1236253
2210,0.1235899
2211,0.1235542
2212,0.1235177
2213,0.1234811
2214,0.1234436
2215,0.1234065
2216,0.1233687
2217,0.1233312
2218,0.1232936
2219,0.1232561
2220,0.1232186
2221,0.1231809
2222,0.1231432
2223,0.1231058
2224,0.1230678
2225,0.1230286
2226,0.1229891
2227,0.1229494
2228,0.1229105
2229,0.1228718
2230,0.122833
2231,0.1227942
2232,0.1227544
2233,0.122714
2234,0.1226739
2235,0.1226335
2236,0.1225934
2237,0.1225533
2238,0.1225138
2239,0.1224735
2240,0.1224326
2241,0.1223913
2242,0.1223504
2243,0.122309
2244,0.1222671
2245,0.122226
2246,0.1221847
2247,0.1221428
2248,0.1221004
2249,0.1220583
2250,0.1220163
2251,0.1219735
2252,0.121931
2253,0.1218887
2254,0.1218457
2255,0.121803
2256,0.1217603
2257,0.1217174
2258,0.1216745
2259,0.1216309
2260,0.1215866
2261,0.1215424
2262,0.1214987
2263,0.1214544
2264,0.1214104
2265,0.1213672
2266,0.1213236
2267,0.1212805
2268,0.1212368
2269,0.1211927
2270,0.1211483
2271,0.1211031
2272,0.121058
2273,0.1210138
2274,0.1209697
2275,0.1209256
2276,0.1208813
2277,0.1208371
2278,0.1207924
2279,0.1207475
2280,0.1207024
2281,0.1206567
2282,0.1206107
2283,0.1205653
2284,0.1205198
2285,0.1204753
2286,0.1204306
2287,0.1203848
2288,0.1203392
2289,0.1202933
2290,0.1202477
2291,0.1202018
2292,0.1201556
2293,0.1201088
2294,0.120062
2295,0.1200158
2296,0.1199694
2297,0.1199238
2298,0.1198776
2299,0.1198318
2300,0.1197855
2301,0.1197389
2302,0.1196916
2303,0.1196447
2304,0.119598
2305,0.1195499
2306,0.1195033
2307,0.1194571
2308,0.1194097
2309,0.1193618
2310,0.1193139
2311,0.1192654
2312,0.1192165
2313,0.1191677
2314,0.1191192
2315,0.1190698
2316,0.1190201
2317,0.1189704
2318,0.1189207
2319,0.1188709
2320,0.1188212
2321,0.1187709
2322,0.1187207
2323,0.1186695
2324,0.118618
2325,0.1185661
2326,0.1185145
2327,0.1184631
2328,0.1184125
2329,0.1183614
2330,0.1183096
2331,0.1182579
2332,0.1182063
2333,0.1181549
2334,0.1181027
2335,0.1180503
2336,0.1179973
2337,0.1179446
2338,0.1178908
2339,0.1178371
2340,0.117784
2341,0.1177305
2342,0.1176773
2343,0.1176236
2344,0.1175702
2345,0.1175173
2346,0.1174643
2347,0.1174111
2348,0.117358
2349,0.1173054
2350,0.1172525
2351,0.1171994
2352,0.1171459
2353,0.1170926
2354,0.117039
2355,0.1169859
2356,0.1169327
2357,0.1168795
2358,0.1168271
2359,0.1167749
2360,0.1167231
2361,0.1166714
2362,0.1166195
2363,0.1165671
2364,0.1165139
2365,0.1164609
2366,0.1164081
2367,0.1163556
2368,0.1163034
2369,0.116252
2370,0.1162008
2371,0.116149
2372,0.1160971
2373,0.1160451
2374,0.115993
2375,0.1159407
2376,0.115889
2377,0.1158378
2378,0.1157862
2379,0.1157348
2380,0.1156841
2381,0.1156334
2382,0.1155827
2383,0.1155313
2384,0.1154799
2385,0.1154285
2386,0.1153766
2387,0.1153253
2388,0.115274
2389,0.1152229
2390,0.115172
2391,0.1151208
2392,0.1150697
2393,0.1150185
2394,0.1149673
2395,0.1149167
2396,0.1148653
2397,0.1148137
2398,0.1147624
2399,0.1147113
2400,0.1146608
2401,0.11461
2402,0.1145586
2403,0.1145066
2404,0.1144551
2405,0.1144032
2406,0.1143506
2407,0.1142981
2408,0.114246
2409,0.1141938
2410,0.1141416
2411,0.1140898
2412,0.1140381
2413,0.1139855
2414,0.1139331
2415,0.1138803
2416,0.1138275
2417,0.1137737
2418,0.1137204
2419,0.1136663
2420,0.1136121
2421,0.1135581
2422,0.1135047
2423,0.1134512
2424,0.1133974
2425,0.1133438
2426,0.1132897
2427,0.1132352
2428,0.1131804
2429,0.1131252
2430,0.1130696
2431,0.1130143
2432,0.1129593
2433,0.1129043
2434,0.1128496
2435,0.1127945
2436,0.1127395
2437,0.1126844
2438,0.1126286
2439,0.1125736
2440,0.1125181
2441,0.1124631
2442,0.1124085
2443,0.1123535
2444,0.112298
2445,0.1122425
2446,0.1121864
2447,0.1121308
2448,0.1120755
2449,0.1120203
2450,0.1119655
2451,0.1119105
2452,0.1118552
2453,0.1117999
2454,0.1117451
2455,0.1116905
2456,0.1116355
2457,0.1115803
2458,0.1115246
2459,0.1114694
2460,0.1114139
2461,0.111359
2462,0.1113042
2463,0.1112489
2464,0.1111936
2465,0.1111387
2466,0.1110841
2467,0.1110292
2468,0.1109748
2469,0.11092
2470,0.1108655
2471,0.1108113
2472,0.1107584
2473,0.1107046
2474,0.1106506
2475,0.1105968
2476,0.1105432
2477,0.1104892
2478,0.1104351
2479,0.1103819
2480,0.1103283
2481,0.110275
2482,0.1102215
2483,0.1101681
2484,0.1101144
2485,0.1100616
2486,0.1100086
2487,0.1099561
2488,0.1099043
2489,0.1098527
2490,0.1098012
2491,0.1097485
2492,0.1096967
2493,0.1096446
2494,0.1095932
2495,0.109542
2496,0.1094907
2497,0.1094393
2498,0.1093882
2499,0.1093367
2500,0.1092858
2501,0.1092347
2502,0.1091836
2503,0.1091328
2504,0.1090822
2505,0.1090319
2506,0.1089814
2507,0.1089313
2508,0.1088813
2509,0.1088304
2510,0.1087801
2511,0.1087299
2512,0.1086793
2513,0.1086289
2514,0.1085784
2515,0.1085277
2516,0.1084768
2517,0.108426
2518,0.1083753
2519,0.108325
2520,0.1082751
2521,0.1082251
2522,0.108175
2523,0.1081247
2524,0.1080741
2525,0.1080233
2526,0.1079725
2527,0.1079215
2528,0.1078709
2529,0.1078202
2530,0.1077693
2531,0.1077183
2532,0.1076669
2533,0.1076159
2534,0.1075643
2535,0.1075134
2536,0.1074625
2537,0.1074117
2538,0.10736
2539,0.1073088
2540,0.1072572
2541,0.1072062
2542,0.1071547
2543,0.1071032
2544,0.1070514
2545,0.1069997
2546,0.1069481
2547,0.1068965
2548,0.1068445
2549,0.1067926
2550,0.1067409
2551,0.1066899
2552,0.1066389
2553,0.1065876
2554,0.1065366
2555,0.1064848
2556,0.1064333
2557,0.106382
2558,0.1063309
2559,0.1062796
2560,0.1062288
2561,0.1061777
2562,0.1061265
2563,0.1060756
2564,0.1060249
2565,0.1059742
2566,0.1059238
2567,0.105874
2568,0.1058242
2569,0.1057742
2570,0.1057246
2571,0.105675
2572,0.1056255
2573,0.1055762
2574,0.1055273
2575,0.1054784
2576,0.1054298
2577,0.1053807
2578,0.105332
2579,0.1052836
2580,0.1052352
2581,0.1051864
2582,0.105138
2583,0.1050898
2584,0.1050426
2585,0.1049952
2586,0.1049492
2587,0.104903
2588,0.1048571
2589,0.1048107
2590,0.1047649
2591,0.1047192
2592,0.1046738
2593,0.1046279
2594,0.104582
2595,0.1045368
2596,0.1044915
2597,0.104447
2598,0.1044023
2599,0.1043579
2600,0.1043134
2601,0.1042699
2602,0.1042265
2603,0.1041833
2604,0.1041393
2605,0.1040958
2606,0.1040523
2607,0.1040094
2608,0.1039667
2609,0.1039242
2610,0.103882
2611,0.1038394
2612,0.1037967
2613,0.1037542
2614,0.1037115
2615,0.1036694
2616,0.1036279
2617,0.1035871
2618,0.1035457
2619,0.1035044
2620,0.1034634
2621,0.1034219
2622,0.1033805
2623,0.1033389
2624,0.1032979
2625,0.1032561
2626,0.1032148
2627,0.103173
2628,0.1031309
2629,0.1030895
2630,0.1030481
2631,0.1030066
2632,0.1029658
2633,0.102925
2634,0.1028846
2635,0.1028442
2636,0.1028038
2637,0.1027626
2638,0.1027221
2639,0.1026811
2640,0.10264
2641,0.1025985
2642,0.1025567
2643,0.102514
2644,0.1024728
2645,0.1024311
2646,0.1023905
2647,0.10235
2648,0.10231
2649,0.1022707
2650,0.1022306
2651,0.1021902
2652,0.1021502
2653,0.1021105
2654,0.1020706
2655,0.1020308
2656,0.1019911
2657,0.1019518
2658,0.1019133
2659,0.1018736
2660,0.1018345
2661,0.1017953
2662,0.1017563
2663,0.1017177
2664,0.1016804
2665,0.1016436
2666,0.1016067
2667,0.1015695
2668,0.1015321
2669,0.1014953
2670,0.1014583
2671,0.1014222
2672,0.1013862
2673,0.1013502
2674,0.1013147
2675,0.1012787
2676,0.1012429
2677,0.1012071
2678,0.1011722
2679,0.1011374
2680,0.1011034
2681,0.1010695
2682,0.1010354
2683,0.1010017
2684,0.1009681
2685,0.1009349
2686,0.1009022
2687,0.1008699
2688,0.1008369
2689,0.1008048
2690,0.1007725
2691,0.1007402
2692,0.1007086
2693,0.1006773
2694,0.100646
2695,0.1006146
2696,0.1005835
2697,0.1005525
2698,0.1005219
2699,0.1004919
2700,0.1004622
2701,0.1004318
2702,0.100402
2703,0.1003723
2704,0.1003425
2705,0.1003123
2706,0.1002828
2707,0.1002537
2708,0.1002246
2709,0.1001959
2710,0.100167
2711,0.1001382
2712,0.1001093
2713,0.1000805
2714,0.1000525
2715,0.1000242
2716,0.09999634
2717,0.09996767
2718,0.09993942
2719,0.09991127
2720,0.09988276
2721,0.0998548
2722,0.09982655
2723,0.09979858
2724,0.09977073
2725,0.09974322
2726,0.09971541
2727,0.09968755
2728,0.09966007
2729,0.09963241
2730,0.09960557
2731,0.09957822
2732,0.09955047
2733,0.09952293
2734,0.09949584
2735,0.09946892
2736,0.09944212
2737,0.09941556
2738,0.09938919
2739,0.09936275
2740,0.0993363
2741,0.09931067
2742,0.09928472
2743,0.0992585
2744,0.09923279
2745,0.0992082
2746,0.09918363
2747,0.09915844
2748,0.09913377
2749,0.09910934
2750,0.09908538
2751,0.09906244
2752,0.09903926
2753,0.09901629
2754,0.09899341
2755,0.09897102
2756,0.09894834
2757,0.09892578
2758,0.09890301
2759,0.09888118
2760,0.09885932
2761,0.09883783
2762,0.09881747
2763,0.09879696
2764,0.098777
2765,0.09875694
2766,0.09873711
2767,0.09871731
2768,0.09869815
2769,0.09867854
2770,0.09865944
2771,0.09863999
2772,0.0986215
2773,0.09860305
2774,0.09858502
2775,0.09856728
2776,0.09854939
2777,0.09853236
2778,0.0985154
2779,0.09849833
2780,0.09848099
2781,0.09846417
2782,0.09844767
2783,0.09843131
2784,0.09841539
2785,0.09839926
2786,0.09838269
2787,0.09836638
2788,0.09834988
2789,0.09833408
2790,0.09831773
2791,0.09830199
2792,0.09828608
2793,0.09827053
2794,0.09825481
2795,0.09823854
2796,0.0982232
2797,0.09820829
2798,0.09819402
2799,0.09817919
2800,0.09816388
2801,0.09814821
2802,0.09813256
2803,0.09811665
2804,0.09810133
2805,0.09808613
2806,0.09807137
2807,0.09805699
2808,0.09804315
2809,0.09802914
2810,0.098015
2811,0.09800091
2812,0.0979867
2813,0.09797247
2814,0.09795876
2815,0.09794517
2816,0.09793187
2817,0.09791838
2818,0.09790608
2819,0.09789379
2820,0.09788086
2821,0.09786811
2822,0.09785576
2823,0.09784352
2824,0.09783141
2825,0.09781967
2826,0.09780846
2827,0.09779681
2828,0.09778559
2829,0.09777465
2830,0.09776429
2831,0.09775409
2832,0.09774432
2833,0.09773403
2834,0.09772355
2835,0.09771331
2836,0.09770346
2837,0.09769368
2838,0.09768369
2839,0.09767458
2840,0.09766603
2841,0.09765734
2842,0.09764893
2843,0.09764056
2844,0.09763239
2845,0.09762415
2846,0.09761644
2847,0.09760802
2848,0.0976001
2849,0.09759226
2850,0.09758469
2851,0.09757731
2852,0.09757011
2853,0.09756294
2854,0.09755626
2855,0.0975488
2856,0.0975417
2857,0.09753501
2858,0.09752834
2859,0.09752218
2860,0.09751634
2861,0.09751023
2862,0.09750433
2863,0.09749854
2864,0.09749305
2865,0.09748717
2866,0.09748165
2867,0.09747609
2868,0.09747066
2869,0.09746508
2870,0.09746052
2871,0.09745606
2872,0.09745208
2873,0.09744845
2874,0.09744529
2875,0.09744136
2876,0.09743775
2877,0.09743422
2878,0.09743086
2879,0.09742762
2880,0.09742387
2881,0.09742087
2882,0.09741762
2883,0.09741475
2884,0.09741151
2885,0.09740853
2886,0.09740571
2887,0.09740303
2888,0.09740135
2889,0.09740035
2890,0.09739926
2891,0.097398
2892,0.0973966
2893,0.09739538
2894,0.09739368
2895,0.09739231
2896,0.09739063
2897,0.09738947
2898,0.09738833
2899,0.09738816
2900,0.09738734
2901,0.0973874
2902,0.09738713
2903,0.09738713
2904,0.0973874
2905,0.09738801
2906,0.09738906
2907,0.09738958
2908,0.09739052
2909,0.09739102
2910,0.09739142
2911,0.09739264
2912,0.09739421
2913,0.09739593
2914,0.09739783
2915,0.09740008
2916,0.09740273
2917,0.09740495
2918,0.09740724
2919,0.0974091
2920,0.09741166
2921,0.0974149
2922,0.09741796
2923,0.09742043
2924,0.09742291
2925,0.09742607
2926,0.09742908
2927,0.09743223
2928,0.0974356
2929,0.0974393
2930,0.09744274
2931,0.0974464
2932,0.09744959
2933,0.09745334
2934,0.0974573
2935,0.09746104
2936,0.09746492
2937,0.0974689
2938,0.09747344
2939,0.09747755
2940,0.09748161
2941,0.09748461
2942,0.09748779
2943,0.09749208
2944,0.09749621
2945,0.0975008
2946,0.09750524
2947,0.09751022
2948,0.09751443
2949,0.09751902
2950,0.09752331
2951,0.09752715
2952,0.09753102
2953,0.09753506
2954,0.09753938
2955,0.09754378
2956,0.09754878
2957,0.09755289
2958,0.09755773
2959,0.0975624
2960,0.09756749
2961,0.09757285
2962,0.09757808
2963,0.09758324
2964,0.09758762
2965,0.0975927
2966,0.09759746
2967,0.09760269
2968,0.09760804
2969,0.09761355
2970,0.09761874
2971,0.09762458
2972,0.0976303
2973,0.09763669
2974,0.09764247
2975,0.09764829
2976,0.0976543
2977,0.09766009
2978,0.09766612
2979,0.09767196
2980,0.09767898
2981,0.09768635
2982,0.09769382
2983,0.09770107
2984,0.09770878
2985,0.0977171
2986,0.09772462
2987,0.09773204
2988,0.09773941
2989,0.09774663
2990,0.09775501
2991,0.09776238
2992,0.09777039
2993,0.09777805
2994,0.09778637
2995,0.09779493
2996,0.09780375
2997,0.09781307
2998,0.09782289
2999,0.09783213
3000,0.09784162
3001,0.0978509
3002,0.09786097
3003,0.09787109
3004,0.09788147
3005,0.09789176
3006,0.09790269
3007,0.09791338
3008,0.09792418
3009,0.09793513
3010,0.09794708
3011,0.0979588
3012,0.09796974
3013,0.09798165
3014,0.09799387
3015,0.0980067
3016,0.09801892
3017,0.09803176
3018,0.0980442
3019,0.09805693
3020,0.09806963
3021,0.09808262
3022,0.09809601
3023,0.09810942
3024,0.09812354
3025,0.09813762
3026,0.09815213
3027,0.09816604
3028,0.09817961
3029,0.098194
3030,0.09820784
3031,0.09822164
3032,0.0982353
3033,0.09824927
3034,0.09826423
3035,0.09827874
3036,0.09829372
3037,0.09830718
3038,0.09832039
3039,0.09833379
3040,0.09834711
3041,0.09836068
3042,0.09837444
3043,0.09838738
3044,0.09840123
3045,0.09841441
3046,0.0984286
3047,0.09844291
3048,0.09845717
3049,0.09847157
3050,0.09848574
3051,0.0984996
3052,0.09851339
3053,0.09852675
3054,0.09854058
3055,0.09855416
3056,0.09856821
3057,0.09858192
3058,0.09859525
3059,0.09860819
3060,0.09862079
3061,0.09863319
3062,0.09864566
3063,0.09865847
3064,0.09867117
3065,0.09868426
3066,0.09869689
3067,0.09870971
3068,0.09872182
3069,0.09873374
3070,0.0987458
3071,0.09875787
3072,0.09877018
3073,0.09878206
3074,0.09879373
3075,0.09880505
3076,0.09881683
3077,0.09882841
3078,0.09883934
3079,0.09885066
3080,0.09886144
3081,0.09887289
3082,0.09888489
3083,0.09889677
3084,0.09890901
3085,0.09892095
3086,0.09893323
3087,0.09894525
3088,0.09895704
3089,0.09896929
3090,0.09898199
3091,0.09899466
3092,0.0990071
3093,0.09902013
3094,0.09903315
3095,0.09904638
3096,0.09905925
3097,0.09907291
3098,0.09908681
3099,0.09910037
3100,0.09911462
3101,0.09912909
3102,0.09914394
3103,0.09915875
3104,0.09917381
3105,0.09918854
3106,0.09920363
3107,0.09921918
3108,0.09923531
3109,0.09925205
3110,0.09926853
3111,0.09928548
3112,0.09930272
3113,0.09931923
3114,0.09933566
3115,0.0993526
3116,0.09937009
3117,0.09938769
3118,0.09940577
3119,0.09942426
3120,0.09944241
3121,0.09946077
3122,0.09947984
3123,0.09949895
3124,0.09951838
3125,0.0995379
3126,0.09955685
3127,0.0995758
3128,0.0995948
3129,0.09961429
3130,0.09963349
3131,0.09965272
3132,0.09967205
3133,0.09969158
3134,0.09971096
3135,0.09973108
3136,0.09975114
3137,0.09977119
3138,0.09979118
3139,0.09981119
3140,0.09983076
3141,0.09985045
3142,0.09987008
3143,0.09989
3144,0.09991
3145,0.09992978
3146,0.09994923
3147,0.09996873
3148,0.09998792
3149,0.1000066
3150,0.1000254
3151,0.1000445
3152,0.1000634
3153,0.1000823
3154,0.1001008
3155,0.1001194
3156,0.1001382
3157,0.1001568
3158,0.1001752
3159,0.1001935
3160,0.1002116
3161,0.1002295
3162,0.1002483
3163,0.1002666
3164,0.1002843
3165,0.1003017
3166,0.1003192
3167,0.100337
3168,0.1003539
3169,0.100371
3170,0.100388
3171,0.1004054
3172,0.1004226
3173,0.1004398
3174,0.1004574
3175,0.1004751
3176,0.1004929
3177,0.1005107
3178,0.1005279
3179,0.1005451
3180,0.1005623
3181,0.1005798
3182,0.100597
3183,0.1006153
3184,0.1006335
3185,0.1006515
3186,0.1006692
3187,0.1006865
3188,0.1007035
3189,0.1007214
3190,0.1007392
3191,0.1007569
3192,0.1007748
3193,0.1007935
3194,0.1008119
3195,0.1008309
3196,0.1008497
3197,0.1008682
3198,0.1008869
3199,0.1009055
3200,0.1009247
3201,0.1009438
3202,0.1009632
3203,0.1009824
3204,0.1010009
3205,0.1010204
3206,0.1010396
3207,0.1010593
3208,0.1010784
3209,0.1010986
3210,0.1011183
3211,0.1011385
3212,0.101159
3213,0.1011791
3214,0.101199
3215,0.1012194
3216,0.1012399
3217,0.1012605
3218,0.1012807
3219,0.1013004
3220,0.1013204
3221,0.1013407
3222,0.1013606
3223,0.1013811
3224,0.1014024
3225,0.1014237
3226,0.101445
3227,0.1014661
3228,0.101487
3229,0.1015082
3230,0.1015297
3231,0.1015509
3232,0.1015715
3233,0.1015933
3234,0.1016146
3235,0.1016358
3236,0.1016575
3237,0.1016782
