cl-rfile,
5531,1.532264
5532,1.531507
5533,1.530474
5534,1.529176
5535,1.527622
5536,1.525821
5537,1.523786
5538,1.521531
5539,1.519072
5540,1.516416
5541,1.513585
5542,1.510594
5543,1.50746
5544,1.504202
5545,1.500834
5546,1.49737
5547,1.493837
5548,1.490245
5549,1.486614
5550,1.482955
5551,1.479289
5552,1.47563
5553,1.471995
5554,1.468403
5555,1.464872
5556,1.461417
5557,1.458052
5558,1.454793
5559,1.451653
5560,1.448647
5561,1.445786
5562,1.443083
5563,1.44055
5564,1.438197
5565,1.436033
5566,1.434069
5567,1.432313
5568,1.430768
5569,1.429446
5570,1.42835
5571,1.427478
5572,1.426843
5573,1.426442
5574,1.426275
5575,1.426344
5576,1.426648
5577,1.427181
5578,1.427947
5579,1.428941
5580,1.430157
5581,1.43159
5582,1.433233
5583,1.435078
5584,1.437124
5585,1.439362
5586,1.441781
5587,1.444368
5588,1.44712
5589,1.450027
5590,1.453074
5591,1.456251
5592,1.459544
5593,1.462941
5594,1.466432
5595,1.470005
5596,1.473647
5597,1.477343
5598,1.481074
5599,1.484829
5600,1.488601
5601,1.492369
5602,1.49612
5603,1.49984
5604,1.503515
5605,1.507134
5606,1.510686
5607,1.514156
5608,1.517534
5609,1.520807
5610,1.523968
5611,1.527004
5612,1.529906
5613,1.532661
5614,1.535261
5615,1.537707
5616,1.539979
5617,1.54207
5618,1.543977
5619,1.545692
5620,1.547213
5621,1.548532
5622,1.549628
5623,1.550524
5624,1.551217
5625,1.551706
5626,1.551992
5627,1.552072
5628,1.551949
5629,1.551622
5630,1.551093
5631,1.550375
5632,1.549465
5633,1.548367
5634,1.547089
5635,1.545638
5636,1.54402
5637,1.542247
5638,1.540318
5639,1.538247
5640,1.536044
5641,1.533717
5642,1.531278
5643,1.528733
5644,1.526094
5645,1.523379
5646,1.52059
5647,1.517742
5648,1.51485
5649,1.511922
5650,1.508968
5651,1.506002
5652,1.503031
5653,1.500071
5654,1.49713
5655,1.494221
5656,1.491355
5657,1.488541
5658,1.485789
5659,1.483072
5660,1.480439
5661,1.477901
5662,1.475463
5663,1.473137
5664,1.470926
5665,1.468837
5666,1.466876
5667,1.465047
5668,1.463353
5669,1.461799
5670,1.460388
5671,1.459125
5672,1.458007
5673,1.45704
5674,1.45622
5675,1.455552
5676,1.455035
5677,1.45467
5678,1.454452
5679,1.454385
5680,1.454462
5681,1.454682
5682,1.455043
5683,1.455537
5684,1.45616
5685,1.456907
5686,1.457774
5687,1.458762
5688,1.459856
5689,1.461054
5690,1.462352
5691,1.463736
5692,1.465202
5693,1.466744
5694,1.468334
5695,1.469983
5696,1.471685
5697,1.473418
5698,1.475189
5699,1.476993
5700,1.478818
5701,1.480657
5702,1.482505
5703,1.484351
5704,1.486187
5705,1.487993
5706,1.489769
5707,1.491506
5708,1.493205
5709,1.494857
5710,1.496456
5711,1.497995
5712,1.49946
5713,1.500855
5714,1.502171
5715,1.503407
5716,1.504552
5717,1.505605
5718,1.506557
5719,1.507407
5720,1.508154
5721,1.508792
5722,1.509317
5723,1.509721
5724,1.510017
5725,1.510191
5726,1.510248
5727,1.510182
5728,1.509995
5729,1.509689
5730,1.509264
5731,1.508719
5732,1.508053
5733,1.507267
5734,1.506364
5735,1.505349
5736,1.504216
5737,1.502976
5738,1.501629
5739,1.500178
5740,1.498629
5741,1.49699
5742,1.495258
5743,1.493436
5744,1.491528
5745,1.489541
5746,1.487479
5747,1.485347
5748,1.483145
5749,1.480883
5750,1.478566
5751,1.476199
5752,1.473787
5753,1.471335
5754,1.468851
5755,1.466338
5756,1.463797
5757,1.461237
5758,1.458662
5759,1.456076
5760,1.45347
5761,1.450862
5762,1.448262
5763,1.445675
5764,1.443106
5765,1.440554
5766,1.438024
5767,1.43552
5768,1.433045
5769,1.430602
5770,1.428198
5771,1.425831
5772,1.423504
5773,1.421219
5774,1.418979
5775,1.41679
5776,1.41465
5777,1.41256
5778,1.410529
5779,1.408553
5780,1.406633
5781,1.40477
5782,1.402959
5783,1.401207
5784,1.39951
5785,1.39787
5786,1.396289
5787,1.394796
5788,1.39336
5789,1.39197
5790,1.39063
5791,1.389338
5792,1.388095
5793,1.386899
5794,1.38575
5795,1.384644
5796,1.383577
5797,1.382552
5798,1.381567
5799,1.380619
5800,1.379708
5801,1.378825
5802,1.377968
5803,1.37714
5804,1.376341
5805,1.375565
5806,1.374807
5807,1.374063
5808,1.373333
5809,1.372612
5810,1.3719
5811,1.371195
5812,1.370497
5813,1.369799
5814,1.3691
5815,1.368393
5816,1.367682
5817,1.366961
5818,1.366226
5819,1.36548
5820,1.364714
5821,1.36393
5822,1.363121
5823,1.362296
5824,1.361448
5825,1.360575
5826,1.359672
5827,1.358742
5828,1.35778
5829,1.356786
5830,1.355756
5831,1.354695
5832,1.353598
5833,1.352467
5834,1.3513
5835,1.350098
5836,1.348862
5837,1.347591
5838,1.346283
5839,1.344938
5840,1.343555
5841,1.342135
5842,1.340676
5843,1.339178
5844,1.337642
5845,1.336073
5846,1.33447
5847,1.332833
5848,1.331165
5849,1.329463
5850,1.32773
5851,1.325965
5852,1.32417
5853,1.322345
5854,1.320491
5855,1.31861
5856,1.316701
5857,1.314767
5858,1.312811
5859,1.310832
5860,1.308834
5861,1.306818
5862,1.304779
5863,1.302721
5864,1.300646
5865,1.298556
5866,1.296451
5867,1.294334
5868,1.292202
5869,1.29006
5870,1.287909
5871,1.285749
5872,1.283582
5873,1.281406
5874,1.279226
5875,1.277035
5876,1.274841
5877,1.27264
5878,1.27044
5879,1.268237
5880,1.266031
5881,1.263824
5882,1.261616
5883,1.259408
5884,1.257204
5885,1.255003
5886,1.252803
5887,1.250603
5888,1.248403
5889,1.246206
5890,1.244014
5891,1.241823
5892,1.239635
5893,1.237446
5894,1.23526
5895,1.233079
5896,1.230899
5897,1.228726
5898,1.226558
5899,1.224394
5900,1.222235
5901,1.22008
5902,1.217928
5903,1.215779
5904,1.213634
5905,1.211492
5906,1.20935
5907,1.207214
5908,1.205079
5909,1.202948
5910,1.200818
5911,1.198691
5912,1.196566
5913,1.194444
5914,1.192321
5915,1.190199
5916,1.188077
5917,1.185954
5918,1.183829
5919,1.181703
5920,1.179578
5921,1.177454
5922,1.17533
5923,1.173206
5924,1.171082
5925,1.168954
5926,1.166825
5927,1.164692
5928,1.162557
5929,1.160419
5930,1.158276
5931,1.156125
5932,1.153967
5933,1.151807
5934,1.149646
5935,1.147481
5936,1.145312
5937,1.14314
5938,1.140962
5939,1.138777
5940,1.136586
5941,1.134388
5942,1.132183
5943,1.129971
5944,1.127755
5945,1.125532
5946,1.123307
5947,1.121077
5948,1.118841
5949,1.1166
5950,1.114354
5951,1.112101
5952,1.109844
5953,1.107577
5954,1.105304
5955,1.103025
5956,1.100741
5957,1.098451
5958,1.096155
5959,1.093853
5960,1.09155
5961,1.089243
5962,1.086934
5963,1.084623
5964,1.082307
5965,1.07999
5966,1.077671
5967,1.075352
5968,1.07303
5969,1.070704
5970,1.068378
5971,1.066051
5972,1.063724
5973,1.061398
5974,1.059073
5975,1.056749
5976,1.054427
5977,1.052111
5978,1.049795
5979,1.047484
5980,1.045174
5981,1.042864
5982,1.04056
5983,1.03826
5984,1.035965
5985,1.033676
5986,1.031393
5987,1.029119
5988,1.026854
5989,1.024598
5990,1.02235
5991,1.02011
5992,1.017877
5993,1.015651
5994,1.013434
5995,1.011227
5996,1.009033
5997,1.006849
5998,1.00468
5999,1.002524
6000,1.00038
6001,0.9982517
6002,0.996136
6003,0.9940354
6004,0.9919474
6005,0.9898757
6006,0.9878167
6007,0.9857712
6008,0.9837397
6009,0.9817237
6010,0.9797244
6011,0.9777402
6012,0.9757727
6013,0.9738218
6014,0.9718894
6015,0.969974
6016,0.968071
6017,0.9661843
6018,0.9643139
6019,0.9624622
6020,0.9606267
6021,0.9588077
6022,0.9570039
6023,0.955217
6024,0.9534436
6025,0.9516874
6026,0.9499478
6027,0.9482237
6028,0.946512
6029,0.9448118
6030,0.9431248
6031,0.9414498
6032,0.9397874
6033,0.9381379
6034,0.9365038
6035,0.9348783
6036,0.9332523
6037,0.9316351
6038,0.9300281
6039,0.9284338
6040,0.9268486
6041,0.9252738
6042,0.9237098
6043,0.9221548
6044,0.9206065
6045,0.9190677
6046,0.9175329
6047,0.9160036
6048,0.9144801
6049,0.9129602
6050,0.9114396
6051,0.9099224
6052,0.9084096
6053,0.9069002
6054,0.9053907
6055,0.9038787
6056,0.90237
6057,0.9008593
6058,0.8993487
6059,0.8978363
6060,0.8963231
6061,0.8948069
6062,0.893286
6063,0.8917626
6064,0.890237
6065,0.8887078
6066,0.8871788
6067,0.8856506
6068,0.884118
6069,0.8825845
6070,0.8810489
6071,0.879509
6072,0.877969
6073,0.8764248
6074,0.8748817
6075,0.873341
6076,0.871794
6077,0.8702481
6078,0.8687025
6079,0.8671583
6080,0.8656155
6081,0.8640769
6082,0.8625404
6083,0.8610081
6084,0.8594787
6085,0.8579544
6086,0.8564343
6087,0.8549176
6088,0.8534075
6089,0.8519056
6090,0.8504061
6091,0.8489162
6092,0.8474374
6093,0.8459714
6094,0.8445171
6095,0.843075
6096,0.8416475
6097,0.8402334
6098,0.8388338
6099,0.8374509
6100,0.8360844
6101,0.8347338
6102,0.8334012
6103,0.8320844
6104,0.8307852
6105,0.8295059
6106,0.828248
6107,0.8270114
6108,0.8257971
6109,0.8246055
6110,0.8234338
6111,0.8222837
6112,0.8211567
6113,0.8200536
6114,0.8189691
6115,0.8179069
6116,0.8168639
6117,0.815845
6118,0.8148524
6119,0.8138831
6120,0.8129426
6121,0.8120254
6122,0.8111413
6123,0.810277
6124,0.809437
6125,0.8086172
6126,0.8078176
6127,0.80704
6128,0.8062847
6129,0.8055515
6130,0.8048396
6131,0.8041515
6132,0.803484
6133,0.8028359
6134,0.8022076
6135,0.8015969
6136,0.8010026
6137,0.8004259
6138,0.7998668
6139,0.7993234
6140,0.798793
6141,0.7982823
6142,0.797783
6143,0.7973005
6144,0.7968339
6145,0.796377
6146,0.7959317
6147,0.7954951
6148,0.7950691
6149,0.7946529
6150,0.7942457
6151,0.7938494
6152,0.7934577
6153,0.7930748
6154,0.7926989
6155,0.7923313
6156,0.7919648
6157,0.7916024
6158,0.7912437
6159,0.7908863
6160,0.7905291
6161,0.7901765
6162,0.78983
6163,0.7894849
6164,0.7891409
6165,0.7887991
6166,0.7884607
6167,0.7881221
6168,0.7877855
6169,0.78745
6170,0.7871146
6171,0.7867786
6172,0.7864451
6173,0.7861096
6174,0.785772
6175,0.7854306
6176,0.7850903
6177,0.7847493
6178,0.7844081
6179,0.7840675
6180,0.7837253
6181,0.783387
6182,0.783048
6183,0.7827095
6184,0.7823724
6185,0.7820331
6186,0.7816944
6187,0.7813568
6188,0.7810204
6189,0.7806856
6190,0.7803522
6191,0.7800165
6192,0.7796838
6193,0.7793531
6194,0.7790267
6195,0.7787051
6196,0.7783836
6197,0.7780671
6198,0.7777528
6199,0.7774423
6200,0.777134
6201,0.7768301
6202,0.7765277
6203,0.7762278
6204,0.7759323
6205,0.7756419
6206,0.7753541
6207,0.7750691
6208,0.7747836
6209,0.7745013
6210,0.7742229
6211,0.7739512
6212,0.773682
6213,0.7734161
6214,0.7731506
6215,0.7728915
6216,0.772639
6217,0.7723923
6218,0.7721477
6219,0.7719074
6220,0.7716688
6221,0.7714353
6222,0.7712066
6223,0.7709831
6224,0.7707629
6225,0.7705466
6226,0.7703355
6227,0.7701275
6228,0.7699285
6229,0.7697346
6230,0.769549
6231,0.7693675
6232,0.7691927
6233,0.7690233
6234,0.7688619
6235,0.7687055
6236,0.7685546
6237,0.7684104
6238,0.7682735
6239,0.7681441
6240,0.7680234
6241,0.7679097
6242,0.7678039
6243,0.767706
6244,0.7676125
6245,0.7675284
6246,0.7674529
6247,0.7673837
6248,0.767328
6249,0.7672787
6250,0.767238
6251,0.7672051
6252,0.7671793
6253,0.7671632
6254,0.7671531
6255,0.7671513
6256,0.7671557
6257,0.7671703
6258,0.7671896
6259,0.7672168
6260,0.7672515
6261,0.7672954
6262,0.767345
6263,0.7674021
6264,0.7674654
6265,0.7675356
6266,0.7676117
6267,0.7676932
6268,0.7677796
6269,0.7678729
6270,0.7679712
6271,0.7680756
6272,0.768187
6273,0.7683032
6274,0.7684206
6275,0.7685439
6276,0.7686692
6277,0.768799
6278,0.7689337
6279,0.7690689
6280,0.7692078
6281,0.7693505
6282,0.7694966
6283,0.7696427
6284,0.7697912
6285,0.7699431
6286,0.7700958
6287,0.7702497
6288,0.7704042
6289,0.7705581
6290,0.7707109
6291,0.7708628
6292,0.7710158
6293,0.7711689
6294,0.7713203
6295,0.7714692
6296,0.7716184
6297,0.7717673
6298,0.7719176
6299,0.7720676
6300,0.7722158
6301,0.7723609
6302,0.7725037
6303,0.7726476
6304,0.7727924
6305,0.7729357
6306,0.7730789
6307,0.7732201
6308,0.7733586
6309,0.7734974
6310,0.7736365
6311,0.7737737
6312,0.7739116
6313,0.7740459
6314,0.774183
6315,0.774318
6316,0.7744536
6317,0.7745883
6318,0.7747234
6319,0.7748591
6320,0.774996
6321,0.7751306
6322,0.775266
6323,0.7753996
6324,0.7755327
6325,0.7756678
6326,0.7758054
6327,0.7759414
6328,0.7760786
6329,0.7762161
6330,0.7763562
6331,0.7764998
6332,0.7766433
6333,0.7767892
6334,0.7769365
6335,0.7770824
6336,0.7772298
6337,0.7773786
6338,0.7775306
6339,0.7776814
6340,0.7778358
6341,0.777993
6342,0.778151
6343,0.7783129
6344,0.7784762
6345,0.7786405
6346,0.7788084
6347,0.7789732
6348,0.7791403
6349,0.77931
6350,0.779484
6351,0.7796584
6352,0.7798353
6353,0.7800128
6354,0.7801912
6355,0.7803714
6356,0.7805537
6357,0.7807384
6358,0.7809256
6359,0.7811103
6360,0.7812984
6361,0.7814893
6362,0.7816818
6363,0.7818726
6364,0.7820636
6365,0.7822538
6366,0.7824445
6367,0.7826371
6368,0.7828318
6369,0.7830266
6370,0.7832217
6371,0.7834189
6372,0.7836158
6373,0.7838157
6374,0.7840142
6375,0.7842149
6376,0.7844151
6377,0.7846154
6378,0.7848153
6379,0.7850146
6380,0.7852176
6381,0.7854242
6382,0.7856314
6383,0.7858406
6384,0.7860517
6385,0.7862644
6386,0.7864769
6387,0.7866896
6388,0.7869046
6389,0.7871205
6390,0.7873392
6391,0.7875592
6392,0.7877809
6393,0.7880042
6394,0.7882288
6395,0.788455
6396,0.7886828
6397,0.7889117
6398,0.7891408
6399,0.7893742
6400,0.789608
6401,0.7898423
6402,0.7900768
6403,0.7903159
6404,0.7905554
6405,0.7907968
6406,0.7910404
6407,0.7912842
6408,0.7915295
6409,0.7917753
6410,0.7920248
6411,0.7922755
6412,0.7925295
6413,0.7927822
6414,0.7930367
6415,0.7932935
6416,0.7935526
6417,0.793811
6418,0.7940694
6419,0.7943276
6420,0.7945888
6421,0.7948519
6422,0.795115
6423,0.7953803
6424,0.7956466
6425,0.7959147
6426,0.7961844
6427,0.7964547
6428,0.7967243
6429,0.7969938
6430,0.7972661
6431,0.7975389
6432,0.7978128
6433,0.7980863
6434,0.7983623
6435,0.798637
6436,0.798913
6437,0.799189
6438,0.7994653
6439,0.7997407
6440,0.8000166
6441,0.8002915
6442,0.8005659
6443,0.8008413
6444,0.8011165
6445,0.8013968
6446,0.8016756
6447,0.8019549
6448,0.8022329
6449,0.8025111
6450,0.8027886
6451,0.8030638
6452,0.8033385
6453,0.8036122
6454,0.8038844
6455,0.8041561
6456,0.8044289
6457,0.8047005
6458,0.8049708
6459,0.8052428
6460,0.8055151
6461,0.8057849
6462,0.806052
6463,0.8063173
6464,0.8065834
6465,0.8068492
6466,0.8071141
6467,0.8073779
6468,0.8076407
6469,0.8079028
6470,0.8081641
6471,0.8084266
6472,0.8086879
6473,0.8089496
6474,0.8092093
6475,0.8094688
6476,0.8097272
6477,0.8099875
6478,0.810247
6479,0.8105055
6480,0.8107637
6481,0.811021
6482,0.8112773
6483,0.8115318
6484,0.8117872
6485,0.8120435
6486,0.8123004
6487,0.8125572
6488,0.8128123
6489,0.813068
6490,0.8133243
6491,0.8135804
6492,0.813837
6493,0.8140917
6494,0.814345
6495,0.8146001
6496,0.8148572
6497,0.8151138
6498,0.8153695
6499,0.8156257
6500,0.8158814
6501,0.8161364
6502,0.8163928
6503,0.8166495
6504,0.8169068
6505,0.8171623
6506,0.817416
6507,0.8176711
6508,0.8179262
6509,0.8181823
6510,0.818437
6511,0.8186916
6512,0.8189433
6513,0.8191957
6514,0.8194474
6515,0.8196987
6516,0.8199509
6517,0.8202019
6518,0.8204516
6519,0.8206993
6520,0.820945
6521,0.8211913
6522,0.8214365
6523,0.8216805
6524,0.8219228
6525,0.8221648
6526,0.8224041
6527,0.8226424
6528,0.8228789
6529,0.8231148
6530,0.8233466
6531,0.8235758
6532,0.8238037
6533,0.8240316
6534,0.8242573
6535,0.8244824
6536,0.824704
6537,0.8249243
6538,0.8251443
6539,0.8253623
6540,0.825577
6541,0.8257897
6542,0.8260026
6543,0.8262143
6544,0.8264217
6545,0.8266283
6546,0.8268332
6547,0.8270384
6548,0.8272405
6549,0.8274425
6550,0.8276423
6551,0.8278413
6552,0.8280383
6553,0.8282342
6554,0.8284319
6555,0.8286277
6556,0.8288196
6557,0.8290115
6558,0.8292037
6559,0.8293931
6560,0.8295835
6561,0.8297724
6562,0.829962
6563,0.8301514
6564,0.8303418
6565,0.8305301
6566,0.8307159
6567,0.8309032
6568,0.8310885
6569,0.831273
6570,0.8314563
6571,0.8316407
6572,0.8318248
6573,0.8320071
6574,0.8321905
6575,0.8323737
6576,0.8325574
6577,0.8327398
6578,0.8329226
6579,0.8331045
6580,0.8332859
6581,0.8334672
6582,0.8336484
6583,0.8338275
6584,0.8340084
6585,0.8341869
6586,0.8343655
6587,0.834543
6588,0.8347178
6589,0.8348945
6590,0.8350717
6591,0.8352505
6592,0.8354284
6593,0.8356066
6594,0.8357824
6595,0.8359578
6596,0.8361323
6597,0.8363051
6598,0.8364741
6599,0.8366435
6600,0.8368126
6601,0.8369818
6602,0.8371514
6603,0.8373204
6604,0.8374876
6605,0.8376549
6606,0.8378208
6607,0.8379856
6608,0.8381494
6609,0.8383111
6610,0.83847
6611,0.8386288
6612,0.8387857
6613,0.838943
6614,0.8390967
6615,0.8392503
6616,0.8394032
6617,0.8395549
6618,0.8397036
6619,0.8398508
6620,0.8399979
6621,0.8401434
6622,0.8402857
6623,0.8404279
6624,0.8405679
6625,0.8407062
6626,0.8408428
6627,0.8409793
6628,0.841115
6629,0.8412497
6630,0.8413817
6631,0.8415109
6632,0.8416378
6633,0.8417638
6634,0.8418888
6635,0.8420148
6636,0.8421371
6637,0.8422577
6638,0.8423793
6639,0.8424999
6640,0.8426179
6641,0.8427345
6642,0.8428497
6643,0.8429614
6644,0.843073
6645,0.8431838
6646,0.8432949
6647,0.843404
6648,0.8435124
6649,0.8436176
6650,0.8437228
6651,0.8438268
6652,0.8439288
6653,0.8440304
6654,0.8441314
6655,0.8442333
6656,0.8443325
6657,0.8444317
6658,0.8445299
6659,0.8446258
6660,0.8447211
