cl-rfile,
1912,1.590454
1913,1.589747
1914,1.589038
1915,1.588331
1916,1.58762
1917,1.586906
1918,1.586189
1919,1.585468
1920,1.584745
1921,1.584017
1922,1.583288
1923,1.582554
1924,1.581818
1925,1.581078
1926,1.580336
1927,1.579592
1928,1.578846
1929,1.578096
1930,1.577342
1931,1.576582
1932,1.575823
1933,1.575061
1934,1.574297
1935,1.573531
1936,1.57276
1937,1.571989
1938,1.571215
1939,1.570438
1940,1.569658
1941,1.568876
1942,1.568092
1943,1.567305
1944,1.566515
1945,1.565723
1946,1.564927
1947,1.564128
1948,1.56333
1949,1.562525
1950,1.561718
1951,1.560907
1952,1.560091
1953,1.559274
1954,1.558454
1955,1.55763
1956,1.556804
1957,1.555976
1958,1.555144
1959,1.554313
1960,1.553476
1961,1.552635
1962,1.55179
1963,1.550945
1964,1.550094
1965,1.549242
1966,1.548385
1967,1.547524
1968,1.546661
1969,1.545795
1970,1.544926
1971,1.544052
1972,1.543175
1973,1.542296
1974,1.541413
1975,1.540528
1976,1.53964
1977,1.538748
1978,1.537853
1979,1.536954
1980,1.536052
1981,1.535148
1982,1.534239
1983,1.533327
1984,1.532408
1985,1.531486
1986,1.530559
1987,1.529631
1988,1.528699
1989,1.527764
1990,1.526828
1991,1.525887
1992,1.524946
1993,1.524003
1994,1.523058
1995,1.522109
1996,1.521156
1997,1.520199
1998,1.51924
1999,1.518276
2000,1.517309
2001,1.51634
2002,1.515365
2003,1.514387
2004,1.51341
2005,1.512428
2006,1.511442
2007,1.510453
2008,1.509462
2009,1.50847
2010,1.507474
2011,1.506474
2012,1.505471
2013,1.504465
2014,1.503457
2015,1.502445
2016,1.501429
2017,1.500409
2018,1.499387
2019,1.498364
2020,1.497338
2021,1.496305
2022,1.495272
2023,1.494234
2024,1.493195
2025,1.49215
2026,1.491102
2027,1.490052
2028,1.488999
2029,1.487941
2030,1.486886
2031,1.485829
2032,1.484763
2033,1.483698
2034,1.482627
2035,1.481554
2036,1.48048
2037,1.479401
2038,1.478321
2039,1.477236
2040,1.47615
2041,1.475061
2042,1.473971
2043,1.472873
2044,1.471777
2045,1.470675
2046,1.46957
2047,1.468462
2048,1.467351
2049,1.466238
2050,1.465123
2051,1.464006
2052,1.462885
2053,1.461759
2054,1.460632
2055,1.459502
2056,1.458369
2057,1.457232
2058,1.456092
2059,1.45495
2060,1.453807
2061,1.452659
2062,1.45151
2063,1.450356
2064,1.449199
2065,1.44804
2066,1.446877
2067,1.44571
2068,1.444539
2069,1.443367
2070,1.44219
2071,1.441012
2072,1.439831
2073,1.438646
2074,1.437458
2075,1.43627
2076,1.435077
2077,1.433882
2078,1.432684
2079,1.431483
2080,1.430281
2081,1.429076
2082,1.427869
2083,1.426658
2084,1.425443
2085,1.424227
2086,1.423007
2087,1.421785
2088,1.42056
2089,1.419334
2090,1.418105
2091,1.416874
2092,1.415639
2093,1.414398
2094,1.413155
2095,1.411907
2096,1.410658
2097,1.409406
2098,1.408151
2099,1.406893
2100,1.405634
2101,1.404373
2102,1.40311
2103,1.401845
2104,1.400577
2105,1.399306
2106,1.398035
2107,1.396761
2108,1.395484
2109,1.394205
2110,1.392924
2111,1.391641
2112,1.390355
2113,1.389067
2114,1.387775
2115,1.386482
2116,1.385187
2117,1.383888
2118,1.382588
2119,1.381285
2120,1.379981
2121,1.378675
2122,1.377366
2123,1.376056
2124,1.374741
2125,1.373426
2126,1.37211
2127,1.370792
2128,1.369477
2129,1.36816
2130,1.366841
2131,1.36552
2132,1.364194
2133,1.362866
2134,1.361537
2135,1.360203
2136,1.358869
2137,1.357532
2138,1.356196
2139,1.354858
2140,1.353518
2141,1.352176
2142,1.350835
2143,1.349491
2144,1.348146
2145,1.346802
2146,1.345457
2147,1.34411
2148,1.342761
2149,1.341411
2150,1.340058
2151,1.338704
2152,1.337347
2153,1.335989
2154,1.33463
2155,1.333268
2156,1.331904
2157,1.33054
2158,1.329175
2159,1.327808
2160,1.32644
2161,1.325071
2162,1.323701
2163,1.32233
2164,1.320956
2165,1.319581
2166,1.318204
2167,1.316826
2168,1.315444
2169,1.314064
2170,1.312681
2171,1.311297
2172,1.309909
2173,1.308519
2174,1.307129
2175,1.305738
2176,1.304344
2177,1.302949
2178,1.301554
2179,1.300156
2180,1.298755
2181,1.297354
2182,1.295951
2183,1.294544
2184,1.293138
2185,1.291729
2186,1.290321
2187,1.28891
2188,1.287493
2189,1.286072
2190,1.28465
2191,1.283226
2192,1.2818
2193,1.280373
2194,1.278945
2195,1.277515
2196,1.276084
2197,1.274654
2198,1.273222
2199,1.271788
2200,1.270352
2201,1.268915
2202,1.267477
2203,1.266037
2204,1.264596
2205,1.263153
2206,1.26171
2207,1.260265
2208,1.258818
2209,1.25737
2210,1.255921
2211,1.25447
2212,1.253017
2213,1.251562
2214,1.250107
2215,1.248651
2216,1.247193
2217,1.245735
2218,1.244278
2219,1.242817
2220,1.241359
2221,1.2399
2222,1.238441
2223,1.236978
2224,1.235516
2225,1.234052
2226,1.232587
2227,1.231119
2228,1.229651
2229,1.228182
2230,1.226713
2231,1.225243
2232,1.223771
2233,1.222297
2234,1.220822
2235,1.219349
2236,1.217875
2237,1.216401
2238,1.214925
2239,1.213448
2240,1.21197
2241,1.210493
2242,1.209014
2243,1.207532
2244,1.206051
2245,1.204568
2246,1.203084
2247,1.201598
2248,1.200111
2249,1.198622
2250,1.197131
2251,1.19564
2252,1.194146
2253,1.192651
2254,1.191154
2255,1.189657
2256,1.188157
2257,1.186656
2258,1.185153
2259,1.183649
2260,1.182145
2261,1.180638
2262,1.179129
2263,1.177618
2264,1.176105
2265,1.174591
2266,1.173075
2267,1.171558
2268,1.170038
2269,1.168517
2270,1.166996
2271,1.16547
2272,1.163943
2273,1.162415
2274,1.160886
2275,1.159354
2276,1.157821
2277,1.156287
2278,1.154753
2279,1.153217
2280,1.151679
2281,1.15014
2282,1.1486
2283,1.147057
2284,1.145514
2285,1.143972
2286,1.142427
2287,1.140881
2288,1.139334
2289,1.137787
2290,1.136239
2291,1.134693
2292,1.133146
2293,1.131598
2294,1.130049
2295,1.128499
2296,1.12695
2297,1.125399
2298,1.123847
2299,1.122295
2300,1.120744
2301,1.119191
2302,1.117638
2303,1.116086
2304,1.114533
2305,1.11298
2306,1.111426
2307,1.109871
2308,1.108318
2309,1.106762
2310,1.105208
2311,1.103653
2312,1.102098
2313,1.100541
2314,1.098985
2315,1.097427
2316,1.09587
2317,1.094311
2318,1.092751
2319,1.091189
2320,1.089626
2321,1.088063
2322,1.086501
2323,1.084934
2324,1.083368
2325,1.081801
2326,1.080231
2327,1.078662
2328,1.077089
2329,1.075519
2330,1.073948
2331,1.072376
2332,1.070801
2333,1.069226
2334,1.067648
2335,1.066069
2336,1.064489
2337,1.06291
2338,1.06133
2339,1.059748
2340,1.058165
2341,1.056582
2342,1.054999
2343,1.053415
2344,1.051831
2345,1.050246
2346,1.048663
2347,1.047081
2348,1.045499
2349,1.043916
2350,1.042333
2351,1.040748
2352,1.039165
2353,1.037581
2354,1.035998
2355,1.034415
2356,1.032832
2357,1.031248
2358,1.029666
2359,1.028084
2360,1.026501
2361,1.024919
2362,1.023337
2363,1.021755
2364,1.020175
2365,1.018594
2366,1.017013
2367,1.015432
2368,1.013852
2369,1.012271
2370,1.010691
2371,1.009112
2372,1.007533
2373,1.005953
2374,1.004374
2375,1.00279
2376,1.001207
2377,0.9996259
2378,0.9980456
2379,0.9964644
2380,0.9948838
2381,0.9933044
2382,0.9917256
2383,0.9901454
2384,0.9885656
2385,0.9869859
2386,0.9854065
2387,0.9838263
2388,0.9822454
2389,0.9806653
2390,0.9790856
2391,0.9775067
2392,0.9759265
2393,0.9743469
2394,0.972766
2395,0.971186
2396,0.9696061
2397,0.9680246
2398,0.9664423
2399,0.9648591
2400,0.9632759
2401,0.9616935
2402,0.9601108
2403,0.9585301
2404,0.9569467
2405,0.9553635
2406,0.9537811
2407,0.9521972
2408,0.9506146
2409,0.9490323
2410,0.9474506
2411,0.9458681
2412,0.9442855
2413,0.9427038
2414,0.9411209
2415,0.9395397
2416,0.9379585
2417,0.9363771
2418,0.934795
2419,0.933215
2420,0.9316345
2421,0.9300539
2422,0.9284736
2423,0.9268938
2424,0.9253135
2425,0.9237345
2426,0.922156
2427,0.9205781
2428,0.919
2429,0.9174227
2430,0.9158468
2431,0.9142715
2432,0.9126954
2433,0.9111186
2434,0.9095441
2435,0.9079697
2436,0.9063951
2437,0.9048207
2438,0.9032472
2439,0.9016741
2440,0.9001005
2441,0.8985271
2442,0.8969551
2443,0.8953835
2444,0.8938133
2445,0.8922417
2446,0.8906704
2447,0.8891009
2448,0.8875329
2449,0.8859657
2450,0.8843992
2451,0.882832
2452,0.8812655
2453,0.8796982
2454,0.8781325
2455,0.8765669
2456,0.8750029
2457,0.8734391
2458,0.871877
2459,0.8703157
2460,0.8687527
2461,0.8671903
2462,0.8656299
2463,0.8640708
2464,0.8625123
2465,0.860956
2466,0.8594022
2467,0.85785
2468,0.8562965
2469,0.8547447
2470,0.8531943
2471,0.8516449
2472,0.8500967
2473,0.8485501
2474,0.8470044
2475,0.8454604
2476,0.8439175
2477,0.8423765
2478,0.8408372
2479,0.8393009
2480,0.8377658
2481,0.8362333
2482,0.834702
2483,0.8331719
2484,0.831644
2485,0.8301167
2486,0.8285933
2487,0.8270695
2488,0.8255479
2489,0.8240277
2490,0.8225127
2491,0.821
2492,0.8194895
2493,0.8179799
2494,0.8164725
2495,0.8149655
2496,0.8134596
2497,0.8119561
2498,0.8104546
2499,0.8089547
2500,0.8074546
2501,0.8059583
2502,0.8044624
2503,0.8029671
2504,0.8014748
2505,0.7999823
2506,0.7984923
2507,0.7970025
2508,0.795513
2509,0.7940266
2510,0.7925416
2511,0.7910578
2512,0.7895762
2513,0.7880963
2514,0.7866158
2515,0.7851375
2516,0.7836605
2517,0.7821845
2518,0.7807105
2519,0.779238
2520,0.7777658
2521,0.7762942
2522,0.7748232
2523,0.7733552
2524,0.7718883
2525,0.7704226
2526,0.7689579
2527,0.7674944
2528,0.7660323
2529,0.7645721
2530,0.7631136
2531,0.7616578
2532,0.7602024
2533,0.7587487
2534,0.7572978
2535,0.7558478
2536,0.7543996
2537,0.7529533
2538,0.7515096
2539,0.7500686
2540,0.748629
2541,0.7471923
2542,0.7457573
2543,0.7443246
2544,0.7428932
2545,0.7414657
2546,0.7400408
2547,0.73862
2548,0.7371998
2549,0.7357824
2550,0.734367
2551,0.7329537
2552,0.7315438
2553,0.7301369
2554,0.7287318
2555,0.7273285
2556,0.7259282
2557,0.72453
2558,0.7231351
2559,0.7217423
2560,0.7203531
2561,0.7189654
2562,0.7175811
2563,0.7161984
2564,0.7148196
2565,0.7134413
2566,0.7120647
2567,0.710691
2568,0.7093204
2569,0.7079513
2570,0.7065829
2571,0.7052179
2572,0.7038543
2573,0.7024938
2574,0.7011343
2575,0.6997756
2576,0.6984199
2577,0.697066
2578,0.6957161
2579,0.694367
2580,0.6930208
2581,0.6916758
2582,0.6903338
2583,0.6889939
2584,0.6876551
2585,0.6863186
2586,0.6849844
2587,0.6836535
2588,0.682324
2589,0.6809974
2590,0.6796741
2591,0.678354
2592,0.677035
2593,0.6757192
2594,0.6744062
2595,0.673095
2596,0.6717859
2597,0.6704809
2598,0.6691799
2599,0.6678814
2600,0.6665865
2601,0.6652938
2602,0.664005
2603,0.662719
2604,0.6614354
2605,0.6601576
2606,0.6588817
2607,0.6576054
2608,0.6563325
2609,0.6550714
2610,0.653813
2611,0.6525568
2612,0.6513035
2613,0.6500528
2614,0.6488052
2615,0.6475608
2616,0.6463189
2617,0.6450733
2618,0.6438308
2619,0.642592
2620,0.6413562
2621,0.6401234
2622,0.6388943
2623,0.6376691
2624,0.6364476
2625,0.6352285
2626,0.6340123
2627,0.6327978
2628,0.6315876
2629,0.630379
2630,0.6291727
2631,0.6279686
2632,0.6267667
2633,0.6255661
2634,0.6243688
2635,0.6231729
2636,0.6219799
2637,0.6207886
2638,0.6195997
2639,0.6184127
2640,0.6172282
2641,0.6160445
2642,0.614862
2643,0.6136797
2644,0.6124996
2645,0.6113213
2646,0.6101449
2647,0.6089709
2648,0.6077994
2649,0.6066301
2650,0.6054627
2651,0.6042982
2652,0.6031373
2653,0.6019781
2654,0.6008194
2655,0.5996629
2656,0.5985126
2657,0.5973645
2658,0.5962186
2659,0.5950747
2660,0.593933
2661,0.5927948
2662,0.5916582
2663,0.5905241
2664,0.5893954
2665,0.5882685
2666,0.5871444
2667,0.5860229
2668,0.5849041
2669,0.5837885
2670,0.5826759
2671,0.5815693
2672,0.5804666
2673,0.5793673
2674,0.5782702
2675,0.5771801
2676,0.5760947
2677,0.575011
2678,0.5739304
2679,0.5728532
2680,0.5717797
2681,0.5707105
2682,0.5696439
2683,0.5685796
2684,0.5675181
2685,0.5664605
2686,0.5654058
2687,0.5643544
2688,0.5633054
2689,0.5622594
2690,0.56122
2691,0.560183
2692,0.5591493
2693,0.5581173
2694,0.5570897
2695,0.5560666
2696,0.5550452
2697,0.5540266
2698,0.5530131
2699,0.5519993
2700,0.550989
2701,0.5499832
2702,0.5489699
2703,0.5479615
2704,0.5469598
2705,0.5459605
2706,0.544965
2707,0.5439717
2708,0.5429823
2709,0.5419948
2710,0.5410103
2711,0.5400296
2712,0.5390521
2713,0.538077
2714,0.5371059
2715,0.53614
2716,0.535176
2717,0.5342156
2718,0.5332574
2719,0.532303
2720,0.5313517
2721,0.530405
2722,0.5294626
2723,0.528523
2724,0.5275863
2725,0.5266529
2726,0.5257208
2727,0.5247926
2728,0.5238702
2729,0.5229502
2730,0.5220336
2731,0.5211193
2732,0.5202096
2733,0.5193032
2734,0.5183999
2735,0.5175015
2736,0.5166077
2737,0.5157159
2738,0.5148284
2739,0.513945
2740,0.5130649
2741,0.5121896
2742,0.5113195
2743,0.5104513
2744,0.5095882
2745,0.5087284
2746,0.5078723
2747,0.5070203
2748,0.5061733
2749,0.5053292
2750,0.5044883
2751,0.5036504
2752,0.5028181
2753,0.5019892
2754,0.5011629
2755,0.5003418
2756,0.4995241
2757,0.4987109
2758,0.4978994
2759,0.4970918
2760,0.4962894
2761,0.495489
2762,0.4946917
2763,0.4939
2764,0.4931113
2765,0.4923257
2766,0.491544
2767,0.4907669
2768,0.489994
2769,0.4892246
2770,0.4884571
2771,0.4876918
2772,0.4869309
2773,0.4861729
2774,0.4854186
2775,0.4846679
2776,0.483919
2777,0.483176
2778,0.4824348
2779,0.4816976
2780,0.4809647
2781,0.4802339
2782,0.4795067
2783,0.4787832
2784,0.4780619
2785,0.4773437
2786,0.4766288
2787,0.4759167
2788,0.4752088
2789,0.4745031
2790,0.4738025
2791,0.4731057
2792,0.4724121
2793,0.4717213
2794,0.4710352
2795,0.470351
2796,0.469671
2797,0.4689956
2798,0.4683235
2799,0.4676546
2800,0.4669893
