%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83045.776,302.076,345.995,293.839,-0.027,3.996,5.000
83053.839,302.078,345.995,294.159,-0.011,3.996,5.000
83049.808,302.075,345.995,293.999,-0.011,4.017,5.000
83053.839,302.078,346.153,293.839,0.022,3.996,5.000
83053.839,302.075,346.153,293.839,-0.011,3.996,5.000
83057.870,302.076,345.916,293.679,-0.011,4.028,5.000
83057.870,302.076,346.153,293.519,-0.027,4.006,5.000
83053.839,302.076,345.995,293.519,0.022,4.017,5.000
83057.870,302.078,345.995,293.359,0.006,4.017,5.000
83053.839,302.075,346.153,293.199,-0.011,3.996,5.000
83061.902,302.076,346.153,292.879,0.006,4.006,5.000
83061.902,302.078,346.232,293.039,-0.011,4.017,5.000
83053.839,302.076,346.153,293.039,0.006,4.006,5.000
83057.870,302.076,346.390,293.039,0.006,3.996,5.000
83053.839,302.075,346.232,292.719,-0.011,3.996,5.000
83057.870,302.076,346.311,292.719,0.006,4.006,5.000
83049.808,302.075,346.390,292.398,0.006,3.996,5.000
83053.839,302.075,346.548,292.398,-0.011,3.996,5.000
83049.808,302.076,346.390,292.078,-0.027,4.006,5.000
83053.839,302.073,346.469,292.078,0.006,3.996,5.000
83045.776,302.075,346.469,292.078,-0.027,3.996,5.000
83045.776,302.075,346.390,292.398,-0.011,3.996,5.000
83045.776,302.075,346.469,292.078,-0.011,4.006,5.000
83049.808,302.073,346.548,292.078,-0.011,4.017,5.000
83041.745,302.076,346.548,291.758,-0.011,4.006,5.000
83045.776,302.075,346.548,291.758,-0.011,4.017,5.000
83041.745,302.075,346.706,291.918,-0.011,4.006,5.000
83041.745,302.076,346.627,291.758,-0.011,4.017,5.000
83041.745,302.075,346.785,291.918,-0.011,4.017,5.000
83041.745,302.073,346.706,291.918,0.006,4.006,5.000
83037.713,302.075,346.706,291.758,0.006,4.006,5.000
83037.713,302.076,346.785,291.918,-0.011,4.017,5.000
83041.745,302.073,346.864,291.758,0.038,3.996,5.000
83041.745,302.073,346.864,292.078,0.006,4.006,5.000
83045.776,302.076,346.864,292.238,0.006,4.006,5.000
83041.745,302.076,346.864,292.078,-0.011,3.985,5.000
83041.745,302.073,346.864,292.398,-0.011,3.996,5.000
83037.713,302.073,347.023,292.719,-0.011,4.017,5.000
83041.745,302.073,346.943,292.398,-0.011,3.996,5.000
83041.745,302.075,346.943,292.398,-0.011,4.006,5.000
83041.745,302.076,346.943,292.398,-0.011,4.017,5.000
83049.808,302.075,346.864,292.398,0.022,3.996,5.000
83033.682,302.075,346.943,292.398,0.006,4.006,5.000
83041.745,302.076,347.023,292.559,-0.027,4.006,5.000
83041.745,302.073,346.943,292.238,-0.027,4.017,5.000
83041.745,302.073,347.023,292.398,-0.027,3.985,5.000
83037.713,302.073,347.023,292.398,-0.027,4.017,5.000
83041.745,302.076,347.102,292.879,0.006,4.006,5.000
83045.776,302.076,347.102,292.398,0.006,4.006,5.000
83053.839,302.076,347.181,292.238,-0.027,4.017,5.000
83041.745,302.080,346.864,292.238,0.006,4.006,5.000
83049.808,302.078,347.023,292.238,0.006,4.028,5.000
83045.776,302.078,346.943,292.238,-0.011,3.996,5.000
83045.776,302.078,347.181,291.758,0.022,3.996,5.000
83049.808,302.076,347.102,291.758,-0.011,3.996,5.000
83049.808,302.080,347.023,291.918,0.006,4.017,5.000
83053.839,302.080,347.023,291.758,0.006,3.996,5.000
83049.808,302.078,347.181,291.278,0.006,3.985,5.000
83057.870,302.080,347.181,291.278,0.006,3.996,5.000
83053.839,302.078,347.102,291.278,-0.011,4.006,5.000
83053.839,302.080,347.102,291.278,0.022,4.017,5.000
83053.839,302.078,347.181,290.798,-0.027,3.996,5.000
83049.808,302.080,347.181,291.118,0.006,3.996,5.000
83061.902,302.078,347.102,290.798,0.022,3.996,5.000
83057.870,302.076,347.181,291.118,-0.027,3.974,5.000
83057.870,302.076,347.102,290.637,-0.011,4.017,5.000
83057.870,302.076,347.181,290.637,-0.011,4.006,5.000
83053.839,302.076,347.181,290.477,0.006,4.017,5.000
83049.808,302.076,347.181,290.637,-0.011,4.006,5.000
83057.870,302.076,347.260,290.477,-0.011,4.006,5.000
83057.870,302.076,347.260,290.477,-0.043,4.028,5.000
83053.839,302.078,347.339,290.637,0.006,3.996,5.000
83053.839,302.078,347.181,290.637,0.006,3.985,5.000
83045.776,302.075,347.102,290.477,-0.011,4.017,5.000
83049.808,302.076,347.260,290.477,-0.011,4.017,5.000
83049.808,302.075,347.260,290.637,-0.011,3.996,5.000
83049.808,302.075,347.102,290.798,-0.011,4.006,5.000
83045.776,302.073,347.260,290.958,-0.011,4.006,5.000
83045.776,302.073,347.181,290.637,-0.011,4.028,5.000
83045.776,302.076,347.181,291.118,0.006,3.996,5.000
83045.776,302.073,347.181,291.118,-0.011,4.017,5.000
83041.745,302.073,347.260,291.278,0.006,4.028,5.000
83045.776,302.073,347.181,291.438,0.006,4.017,5.000
83049.808,302.073,347.260,291.438,-0.011,3.996,5.000
83045.776,302.072,347.260,291.758,-0.027,4.006,5.000
83041.745,302.075,347.181,291.598,-0.027,4.006,5.000
83041.745,302.075,347.102,292.078,0.038,3.996,5.000
83045.776,302.075,347.102,292.078,-0.011,3.996,5.000
83037.713,302.075,347.181,292.398,-0.011,4.006,5.000
83037.713,302.072,347.023,292.719,-0.027,4.006,5.000
83045.776,302.073,347.102,292.879,0.006,4.006,5.000
83049.808,302.075,347.102,293.039,0.006,3.996,5.000
83049.808,302.073,347.023,293.199,-0.011,4.017,5.000
83041.745,302.076,347.102,293.199,-0.011,4.017,5.000
83049.808,302.073,347.023,293.679,0.006,3.996,5.000
83045.776,302.076,346.943,293.359,0.006,3.985,5.000
83045.776,302.078,347.102,293.679,-0.011,4.017,5.000
83049.808,302.075,347.023,293.839,-0.027,4.006,5.000
83053.839,302.075,347.102,293.839,-0.011,4.028,5.000
83041.745,302.076,347.023,293.679,0.006,4.006,5.000
83049.808,302.076,347.023,293.839,0.006,3.996,5.000
83045.776,302.073,347.023,293.999,0.006,4.017,5.000
83045.776,302.076,346.943,293.999,-0.027,4.006,5.000
83049.808,302.076,346.785,293.999,-0.011,4.006,5.000
83049.808,302.076,346.864,293.839,-0.011,4.017,5.000
83057.870,302.076,346.785,293.999,-0.011,4.017,5.000
83049.808,302.078,346.943,293.839,0.006,3.996,5.000
83049.808,302.078,346.706,293.519,-0.011,4.006,5.000
83057.870,302.076,346.864,293.359,0.006,4.017,5.000
83049.808,302.076,346.864,293.519,-0.011,4.017,5.000
83045.776,302.075,346.627,293.039,-0.011,4.006,5.000
83049.808,302.076,346.706,293.039,0.006,3.996,5.000
83053.839,302.080,346.548,292.719,0.006,4.017,5.000
83053.839,302.078,346.706,292.719,0.022,3.996,5.000
83057.870,302.076,346.706,292.559,-0.027,4.006,5.000
83049.808,302.075,346.706,292.719,0.006,3.996,5.000
83049.808,302.075,346.706,292.398,-0.011,4.006,5.000
83049.808,302.076,346.706,292.078,0.006,4.006,5.000
83053.839,302.076,346.706,292.078,-0.011,4.017,5.000
83049.808,302.076,346.627,292.078,-0.027,4.017,5.000
83049.808,302.076,346.627,291.758,0.022,3.996,5.000
83041.745,302.075,346.627,291.438,-0.027,4.006,5.000
83053.839,302.075,346.627,291.438,0.022,3.996,5.000
83049.808,302.072,346.627,291.278,-0.011,3.996,5.000
83053.839,302.073,346.627,291.278,-0.011,3.985,5.000
83049.808,302.073,346.706,291.278,0.006,3.996,5.000
83045.776,302.075,346.627,291.118,0.006,3.996,5.000
83049.808,302.075,346.627,291.278,0.006,3.996,5.000
83049.808,302.073,346.706,290.958,0.006,3.996,5.000
83045.776,302.075,346.548,291.278,0.006,4.006,5.000
83053.839,302.073,346.627,291.278,0.006,3.996,5.000
83041.745,302.073,346.548,291.438,0.022,3.996,5.000
83049.808,302.072,346.548,291.598,-0.027,4.017,5.000
83045.776,302.072,346.627,291.758,0.006,4.017,5.000
83045.776,302.070,346.627,291.598,0.006,3.996,5.000
83053.839,302.073,346.785,292.078,0.006,3.996,5.000
83053.839,302.072,346.548,291.918,0.006,3.996,5.000
83045.776,302.073,346.785,292.078,-0.011,3.985,5.000
83049.808,302.072,346.785,292.559,0.022,4.006,5.000
83041.745,302.073,346.785,292.559,-0.011,4.028,5.000
83049.808,302.072,346.785,293.039,0.038,3.996,5.000
83045.776,302.075,346.785,293.359,-0.011,4.017,5.000
83045.776,302.073,346.864,293.839,-0.011,3.996,5.000
83045.776,302.075,346.785,293.999,-0.027,3.996,5.000
83041.745,302.072,346.864,294.159,-0.011,3.996,5.000
83045.776,302.075,346.785,294.480,-0.011,4.006,5.000
83053.839,302.070,346.706,294.800,0.006,4.017,5.000
83049.808,302.075,346.864,295.120,-0.027,4.006,5.000
83053.839,302.073,346.943,295.280,0.038,3.996,5.000
83049.808,302.075,346.943,295.760,-0.011,3.996,5.000
83045.776,302.076,346.943,296.081,0.006,3.996,5.000
83049.808,302.075,347.023,295.760,0.006,4.006,5.000
83057.870,302.075,347.023,296.241,-0.011,3.985,5.000
83049.808,302.075,346.943,296.561,-0.011,4.006,5.000
83045.776,302.078,347.102,296.721,-0.027,4.006,5.000
83057.870,302.075,347.023,296.881,0.022,4.017,5.000
83053.839,302.075,346.943,297.521,0.022,3.996,5.000
83053.839,302.076,346.943,297.521,0.022,4.017,5.000
83061.902,302.075,347.102,297.682,-0.011,4.017,5.000
83053.839,302.078,347.102,297.682,0.006,3.985,5.000
83065.933,302.073,347.102,297.682,-0.011,4.017,5.000
83057.870,302.076,347.023,297.842,0.006,4.017,5.000
83065.933,302.078,347.102,297.842,-0.011,3.996,5.000
83065.933,302.080,347.260,297.842,-0.011,3.996,5.000
83061.902,302.075,347.181,298.002,-0.011,3.996,5.000
83061.902,302.078,347.418,297.842,-0.011,3.996,5.000
83065.933,302.078,347.339,297.682,0.006,3.996,5.000
83065.933,302.078,347.260,297.682,0.006,4.006,5.000
83065.933,302.076,347.418,297.682,0.006,4.017,5.000
83061.902,302.078,347.418,297.361,-0.011,3.985,5.000
83065.933,302.076,347.497,297.682,0.006,4.017,5.000
83061.902,302.075,347.418,297.201,-0.011,4.017,5.000
83065.933,302.078,347.497,297.361,-0.011,4.017,5.000
83061.902,302.076,347.497,297.041,-0.011,4.006,5.000
83061.902,302.073,347.418,297.041,0.006,4.006,5.000
83061.902,302.075,347.655,297.041,-0.011,4.017,5.000
83061.902,302.075,347.655,296.721,-0.011,4.006,5.000
83061.902,302.075,347.576,296.561,-0.011,4.006,5.000
83061.902,302.073,347.576,296.401,-0.027,3.985,5.000
83057.870,302.075,347.734,296.081,-0.011,4.006,5.000
83049.808,302.073,347.655,296.241,0.006,4.006,5.000
83049.808,302.070,347.813,295.760,-0.027,4.028,5.000
83053.839,302.073,347.813,296.401,-0.011,4.017,5.000
83053.839,302.072,347.813,295.920,-0.011,4.006,5.000
83053.839,302.073,347.892,296.081,0.006,4.006,5.000
83049.808,302.073,348.050,295.440,-0.011,4.006,5.000
83045.776,302.072,348.129,295.760,0.006,4.017,5.000
83045.776,302.072,347.971,295.920,-0.011,3.996,5.000
83045.776,302.075,348.050,295.440,-0.011,4.006,5.000
83045.776,302.073,347.971,295.600,0.006,4.006,5.000
83041.745,302.075,348.129,295.600,-0.011,4.017,5.000
83045.776,302.070,348.208,295.440,0.006,3.996,5.000
83041.745,302.072,348.208,295.280,-0.011,3.996,5.000
83041.745,302.070,348.129,295.440,-0.011,4.006,5.000
83045.776,302.070,348.208,295.440,-0.027,4.017,5.000
83041.745,302.072,348.287,295.600,0.022,4.017,5.000
83045.776,302.070,348.208,295.280,-0.011,3.996,5.000
83045.776,302.072,348.366,295.600,0.006,3.985,5.000
83041.745,302.073,348.287,295.440,0.006,3.996,5.000
83037.713,302.072,348.287,295.280,0.006,3.996,5.000
83049.808,302.072,348.366,295.440,0.006,4.006,5.000
83049.808,302.075,348.208,295.600,-0.011,4.038,5.000
83049.808,302.072,348.287,295.440,-0.011,3.996,5.000
83045.776,302.072,348.366,295.280,-0.011,4.006,5.000
83049.808,302.070,348.208,295.280,0.006,4.006,5.000
83049.808,302.073,348.208,295.120,-0.027,4.017,5.000
83049.808,302.073,348.366,295.120,0.006,3.985,5.000
83049.808,302.073,348.366,295.120,0.022,4.006,5.000
83057.870,302.076,348.129,295.280,0.006,4.006,5.000
83053.839,302.076,348.287,295.120,0.022,4.017,5.000
83053.839,302.073,348.208,295.120,0.022,4.006,5.000
83057.870,302.075,348.208,294.640,0.006,3.996,5.000
83049.808,302.075,348.208,294.960,0.006,4.006,5.000
83057.870,302.076,348.287,294.800,-0.043,3.985,5.000
83053.839,302.076,348.208,294.480,-0.011,4.017,5.000
83053.839,302.075,348.208,294.640,-0.011,4.017,5.000
83049.808,302.075,348.129,294.320,-0.060,4.017,5.000
83049.808,302.075,348.208,294.480,0.006,4.028,5.000
83053.839,302.075,348.208,294.320,0.006,3.996,5.000
83049.808,302.076,348.208,293.679,-0.011,4.006,5.000
83057.870,302.075,348.366,293.999,-0.011,4.006,5.000
83045.776,302.075,348.050,293.839,-0.011,4.006,5.000
83049.808,302.076,348.208,293.839,-0.011,4.006,5.000
83041.745,302.075,348.287,293.519,-0.011,4.017,5.000
83049.808,302.076,348.287,293.199,-0.011,3.996,5.000
83053.839,302.076,348.129,292.879,0.006,3.985,5.000
83049.808,302.076,348.287,293.039,0.022,4.006,5.000
83045.776,302.075,348.287,292.719,0.006,4.006,5.000
83049.808,302.072,348.208,292.559,0.006,4.017,5.000
83041.745,302.073,348.129,292.238,-0.011,3.996,5.000
83041.745,302.073,348.208,292.078,-0.011,3.996,5.000
83049.808,302.075,348.287,292.078,0.006,3.985,5.000
83049.808,302.075,348.287,292.078,-0.011,4.006,5.000
83045.776,302.075,348.129,291.758,-0.027,4.006,5.000
83049.808,302.075,348.287,291.598,0.022,3.996,5.000
83049.808,302.076,348.050,291.438,-0.011,3.996,5.000
83041.745,302.075,348.208,290.637,-0.011,4.017,5.000
83045.776,302.076,348.129,291.278,0.006,4.017,5.000
83049.808,302.075,348.129,291.118,0.006,3.996,5.000
83049.808,302.075,348.129,290.637,-0.027,3.996,5.000
83045.776,302.075,348.287,290.798,0.006,4.006,5.000
83049.808,302.075,348.287,290.477,0.006,3.996,5.000
83049.808,302.075,348.366,290.637,-0.011,4.006,5.000
83053.839,302.073,348.208,290.157,-0.011,4.006,5.000
83049.808,302.075,348.208,290.157,0.006,4.006,5.000
83053.839,302.073,348.208,290.157,0.006,4.006,5.000
83049.808,302.073,348.208,290.157,-0.011,3.974,5.000
83061.902,302.072,348.129,289.997,-0.011,4.006,5.000
83053.839,302.076,348.208,289.677,-0.011,4.017,5.000
83049.808,302.070,348.129,289.677,0.006,3.996,5.000
83045.776,302.073,348.287,289.677,0.022,4.006,5.000
83049.808,302.072,348.050,289.677,-0.011,4.006,5.000
83049.808,302.075,348.129,289.837,0.006,4.017,5.000
83041.745,302.073,348.050,289.677,0.006,4.006,5.000
83053.839,302.073,347.971,289.837,-0.011,4.006,5.000
83049.808,302.073,347.971,289.837,-0.011,4.006,5.000
83049.808,302.075,348.129,289.997,-0.011,4.006,5.000
83057.870,302.072,347.971,289.677,0.022,3.996,5.000
83053.839,302.075,348.208,289.997,0.022,3.996,5.000
83049.808,302.073,348.050,289.837,-0.011,3.996,5.000
83049.808,302.072,348.050,289.837,0.006,4.028,5.000
83053.839,302.068,347.971,289.997,0.006,4.006,5.000
83041.745,302.072,347.813,289.997,-0.011,4.006,5.000
83045.776,302.072,347.813,290.157,0.022,3.996,5.000
83045.776,302.073,347.892,290.477,-0.011,4.017,5.000
83037.713,302.073,347.734,290.317,-0.027,4.017,5.000
83041.745,302.072,347.734,290.477,-0.011,4.028,5.000
83041.745,302.073,347.813,290.637,0.006,3.985,5.000
83041.745,302.073,347.813,290.637,0.006,4.017,5.000
83037.713,302.072,347.734,290.958,-0.011,4.006,5.000
83041.745,302.072,347.655,291.118,0.006,3.996,5.000
83049.808,302.070,347.655,291.118,0.006,3.996,5.000
83049.808,302.070,347.655,291.278,0.006,3.996,5.000
83049.808,302.070,347.655,291.438,-0.011,3.985,5.000
83041.745,302.072,347.497,291.438,-0.011,4.006,5.000
83045.776,302.070,347.497,291.598,-0.027,4.006,5.000
83045.776,302.072,347.497,291.598,-0.011,4.006,5.000
83045.776,302.070,347.497,291.918,0.022,4.006,5.000
83049.808,302.070,347.418,291.918,0.022,3.985,5.000
83045.776,302.070,347.339,291.758,0.006,3.985,5.000
83045.776,302.073,347.339,292.078,-0.011,3.996,5.000
83041.745,302.072,347.418,292.398,0.022,4.006,5.000
83045.776,302.072,347.418,292.398,-0.011,4.017,5.000
83049.808,302.070,347.260,292.559,0.006,4.006,5.000
83053.839,302.072,347.339,292.398,-0.011,4.017,5.000
83053.839,302.073,347.181,292.559,0.006,4.006,5.000
83049.808,302.070,347.181,292.719,0.006,3.996,5.000
83045.776,302.073,347.102,292.559,0.006,3.996,5.000
83053.839,302.073,347.102,292.879,-0.011,4.006,5.000
83053.839,302.073,347.102,292.719,-0.027,4.006,5.000
83045.776,302.072,347.102,292.879,-0.011,4.006,5.000
83057.870,302.072,347.102,292.879,-0.011,4.017,5.000
83053.839,302.075,347.102,292.879,0.006,4.006,5.000
83065.933,302.078,347.023,293.199,-0.011,4.006,5.000
83053.839,302.075,346.864,293.039,0.022,3.996,5.000
83053.839,302.075,346.864,293.039,0.006,4.017,5.000
83053.839,302.073,347.023,293.199,0.006,4.006,5.000
83053.839,302.075,346.943,293.039,0.038,4.017,5.000
83057.870,302.073,346.864,293.199,-0.011,3.996,5.000
83049.808,302.076,346.943,292.719,-0.011,4.006,5.000
83053.839,302.076,346.864,293.039,-0.011,4.028,5.000
83053.839,302.078,346.864,292.879,0.022,3.985,5.000
83057.870,302.075,346.785,293.039,0.006,3.996,5.000
83057.870,302.075,346.706,292.879,0.006,4.028,5.000
83053.839,302.076,346.785,292.879,0.006,4.017,5.000
83053.839,302.076,346.785,292.559,-0.011,4.017,5.000
83061.902,302.075,346.627,292.879,-0.011,4.006,5.000
83053.839,302.075,346.706,292.719,0.022,4.017,5.000
83049.808,302.073,346.627,292.238,-0.027,4.017,5.000
83049.808,302.073,346.627,292.238,0.006,3.985,5.000
83053.839,302.075,346.548,292.398,-0.011,4.006,5.000
83053.839,302.076,346.469,292.559,-0.027,4.006,5.000
83049.808,302.075,346.627,292.559,0.006,4.006,5.000
83049.808,302.072,346.469,292.559,0.006,4.017,5.000
83053.839,302.076,346.548,292.398,-0.011,4.017,5.000
83049.808,302.075,346.469,292.398,-0.011,3.996,5.000
83045.776,302.072,346.627,292.238,0.022,3.996,5.000
83037.713,302.072,346.627,292.398,0.006,4.017,5.000
83045.776,302.072,346.469,292.559,-0.011,4.028,5.000
83037.713,302.073,346.627,292.559,-0.011,4.006,5.000
83049.808,302.075,346.469,292.559,-0.011,3.996,5.000
83041.745,302.073,346.548,292.719,-0.011,4.006,5.000
83041.745,302.073,346.548,292.879,-0.027,4.017,5.000
83037.713,302.073,346.627,292.879,-0.011,4.006,5.000
83041.745,302.075,346.706,292.719,-0.027,4.006,5.000
83037.713,302.073,346.548,293.039,0.006,3.996,5.000
83037.713,302.076,346.548,293.199,-0.027,3.996,5.000
83041.745,302.075,346.548,293.359,0.022,4.006,5.000
83037.713,302.075,346.627,293.199,-0.011,3.996,5.000
83037.713,302.072,346.548,293.199,-0.011,4.017,5.000
83041.745,302.075,346.627,293.519,-0.011,3.996,5.000
83037.713,302.078,346.548,293.679,0.006,4.006,5.000
83041.745,302.076,346.627,293.839,-0.011,3.985,5.000
83041.745,302.076,346.548,293.839,-0.027,4.017,5.000
83053.839,302.072,348.050,305.366,0.006,4.607,5.000
83061.902,302.070,347.971,305.046,-0.027,4.597,5.000
83053.839,302.070,347.813,304.726,0.006,4.607,5.000
83057.870,302.073,347.813,304.566,-0.011,4.607,5.000
83053.839,302.073,348.129,304.245,-0.011,4.607,5.000
83049.808,302.076,347.813,303.765,0.022,4.607,5.000
83053.839,302.072,347.813,303.445,-0.011,4.618,5.000
83057.870,302.073,347.813,303.125,-0.011,4.607,5.000
83053.839,302.075,347.734,302.965,0.006,4.629,5.000
83053.839,302.078,347.813,302.644,-0.011,4.618,5.000
83053.839,302.076,347.655,302.164,-0.011,4.597,5.000
83057.870,302.075,347.813,302.164,-0.043,4.607,5.000
83049.808,302.076,347.734,301.524,0.006,4.607,5.000
83057.870,302.076,347.813,301.364,0.022,4.597,5.000
83061.902,302.076,347.655,301.204,0.022,4.618,5.000
83057.870,302.078,347.734,301.043,0.006,4.586,5.000
83053.839,302.076,347.734,300.883,-0.027,4.607,5.000
83053.839,302.078,347.655,300.723,-0.011,4.607,5.000
83049.808,302.080,347.576,300.403,0.006,4.597,5.000
83057.870,302.078,347.734,300.243,-0.011,4.607,5.000
83061.902,302.080,347.655,300.403,-0.011,4.618,5.000
83053.839,302.076,347.655,300.243,-0.011,4.597,5.000
83041.745,302.076,347.655,300.083,0.006,4.597,5.000
83049.808,302.076,347.576,300.083,-0.011,4.607,5.000
83053.839,302.078,347.655,299.923,-0.011,4.618,5.000
83053.839,302.076,347.892,300.243,-0.011,4.607,5.000
83057.870,302.073,347.655,300.243,-0.011,4.597,5.000
83049.808,302.075,347.655,300.403,0.022,4.607,5.000
83053.839,302.078,347.734,300.403,-0.011,4.618,5.000
83045.776,302.073,347.655,300.563,0.022,4.586,5.000
83053.839,302.075,347.418,300.723,-0.011,4.607,5.000
83049.808,302.075,347.497,301.364,-0.027,4.629,5.000
83053.839,302.075,347.497,301.364,-0.027,4.629,5.000
83045.776,302.076,347.576,300.883,0.022,4.607,5.000
83049.808,302.075,347.497,301.524,0.022,4.597,5.000
83045.776,302.070,347.497,301.684,-0.027,4.597,5.000
83045.776,302.073,347.497,301.844,-0.011,4.607,5.000
